# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:06:07
# reference years: 1850 to 1900
# NOTE: may include simulations starting after 1850!
model, ensemble, exp, warming_level, start_year, end_year
CanESM2, r4i1p1, rcp45, 1.5, 2007, 2026
CanESM2, r5i1p1, rcp45, 1.5, 2008, 2027
EC-EARTH, r1i1p1, rcp45, 1.5, 2013, 2032
EC-EARTH, r2i1p1, rcp45, 1.5, 2012, 2031
EC-EARTH, r5i1p1, rcp45, 1.5, 2010, 2029
EC-EARTH, r6i1p1, rcp45, 1.5, 2016, 2035
EC-EARTH, r8i1p1, rcp45, 1.5, 2011, 2030
EC-EARTH, r9i1p1, rcp45, 1.5, 2015, 2034
EC-EARTH, r12i1p1, rcp45, 1.5, 2013, 2032
FGOALS-g2, r1i1p1, rcp45, 1.5, 2029, 2048
FIO-ESM, r1i1p1, rcp45, 1.5, 2026, 2045
FIO-ESM, r2i1p1, rcp45, 1.5, 2025, 2044
FIO-ESM, r3i1p1, rcp45, 1.5, 2022, 2041
GFDL-CM3, r1i1p1, rcp45, 1.5, 2014, 2033
GFDL-CM3, r3i1p1, rcp45, 1.5, 2018, 2037
GFDL-CM3, r5i1p1, rcp45, 1.5, 2018, 2037
GFDL-ESM2G, r1i1p1, rcp45, 1.5, 2041, 2060
GFDL-ESM2M, r1i1p1, rcp45, 1.5, 2037, 2056
GISS-E2-H-CC, r1i1p1, rcp45, 1.5, 2007, 2026
GISS-E2-H, r1i1p1, rcp45, 1.5, 2013, 2032
GISS-E2-H, r1i1p2, rcp45, 1.5, 2018, 2037
GISS-E2-H, r1i1p3, rcp45, 1.5, 2012, 2031
GISS-E2-H, r2i1p1, rcp45, 1.5, 2016, 2035
GISS-E2-H, r2i1p2, rcp45, 1.5, 2022, 2041
GISS-E2-H, r2i1p3, rcp45, 1.5, 2006, 2025
GISS-E2-H, r3i1p1, rcp45, 1.5, 2015, 2034
GISS-E2-H, r3i1p2, rcp45, 1.5, 2020, 2039
GISS-E2-H, r3i1p3, rcp45, 1.5, 2007, 2026
GISS-E2-H, r4i1p1, rcp45, 1.5, 2015, 2034
GISS-E2-H, r4i1p2, rcp45, 1.5, 2020, 2039
GISS-E2-H, r4i1p3, rcp45, 1.5, 2011, 2030
GISS-E2-H, r5i1p1, rcp45, 1.5, 2016, 2035
GISS-E2-H, r5i1p2, rcp45, 1.5, 2023, 2042
GISS-E2-H, r5i1p3, rcp45, 1.5, 2011, 2030
GISS-E2-H, r6i1p3, rcp45, 1.5, 2009, 2028
GISS-E2-R-CC, r1i1p1, rcp45, 1.5, 2029, 2048
GISS-E2-R, r1i1p1, rcp45, 1.5, 2033, 2052
GISS-E2-R, r1i1p2, rcp45, 1.5, 2040, 2059
GISS-E2-R, r1i1p3, rcp45, 1.5, 2023, 2042
GISS-E2-R, r2i1p1, rcp45, 1.5, 2029, 2048
GISS-E2-R, r2i1p2, rcp45, 1.5, 2038, 2057
GISS-E2-R, r2i1p3, rcp45, 1.5, 2020, 2039
GISS-E2-R, r3i1p1, rcp45, 1.5, 2032, 2051
GISS-E2-R, r3i1p2, rcp45, 1.5, 2038, 2057
GISS-E2-R, r3i1p3, rcp45, 1.5, 2022, 2041
GISS-E2-R, r4i1p1, rcp45, 1.5, 2028, 2047
GISS-E2-R, r4i1p2, rcp45, 1.5, 2044, 2063
GISS-E2-R, r4i1p3, rcp45, 1.5, 2017, 2036
GISS-E2-R, r5i1p1, rcp45, 1.5, 2031, 2050
GISS-E2-R, r5i1p2, rcp45, 1.5, 2037, 2056
GISS-E2-R, r5i1p3, rcp45, 1.5, 2017, 2036
GISS-E2-R, r6i1p1, rcp45, 1.5, 2030, 2049
GISS-E2-R, r6i1p3, rcp45, 1.5, 2021, 2040
HadGEM2-AO, r1i1p1, rcp45, 1.5, 2018, 2037
HadGEM2-CC, r1i1p1, rcp45, 1.5, 2027, 2046
HadGEM2-ES, r1i1p1, rcp45, 1.5, 2019, 2038
HadGEM2-ES, r2i1p1, rcp45, 1.5, 2020, 2039
HadGEM2-ES, r3i1p1, rcp45, 1.5, 2020, 2039
HadGEM2-ES, r4i1p1, rcp45, 1.5, 2015, 2034
IPSL-CM5A-LR, r1i1p1, rcp45, 1.5, 2004, 2023
IPSL-CM5A-LR, r2i1p1, rcp45, 1.5, 2000, 2019
IPSL-CM5A-LR, r3i1p1, rcp45, 1.5, 2005, 2024
IPSL-CM5A-LR, r4i1p1, rcp45, 1.5, 1999, 2018
IPSL-CM5A-MR, r1i1p1, rcp45, 1.5, 2007, 2026
IPSL-CM5B-LR, r1i1p1, rcp45, 1.5, 2017, 2036
MIROC5, r1i1p1, rcp45, 1.5, 2030, 2049
MIROC5, r2i1p1, rcp45, 1.5, 2030, 2049
MIROC5, r3i1p1, rcp45, 1.5, 2025, 2044
MPI-ESM-LR, r1i1p1, rcp45, 1.5, 2013, 2032
MPI-ESM-LR, r2i1p1, rcp45, 1.5, 2010, 2029
MPI-ESM-LR, r3i1p1, rcp45, 1.5, 2013, 2032
MPI-ESM-MR, r1i1p1, rcp45, 1.5, 2014, 2033
MPI-ESM-MR, r2i1p1, rcp45, 1.5, 2012, 2031
MPI-ESM-MR, r3i1p1, rcp45, 1.5, 2011, 2030
MRI-CGCM3, r1i1p1, rcp45, 1.5, 2045, 2064
NorESM1-ME, r1i1p1, rcp45, 1.5, 2032, 2051
NorESM1-M, r1i1p1, rcp45, 1.5, 2030, 2049
bcc-csm1-1-m, r1i1p1, rcp45, 1.5, 2002, 2021
bcc-csm1-1, r1i1p1, rcp45, 1.5, 2012, 2031
inmcm4, r1i1p1, rcp45, 1.5, 2051, 2070
CCSM4, r1i1p1, rcp60, 1.5, 2010, 2029
CCSM4, r2i1p1, rcp60, 1.5, 2004, 2023
CCSM4, r3i1p1, rcp60, 1.5, 2009, 2028
CCSM4, r4i1p1, rcp60, 1.5, 2006, 2025
CCSM4, r5i1p1, rcp60, 1.5, 2011, 2030
CCSM4, r6i1p1, rcp60, 1.5, 2007, 2026
CESM1-CAM5, r1i1p1, rcp60, 1.5, 2024, 2043
CESM1-CAM5, r2i1p1, rcp60, 1.5, 2027, 2046
CESM1-CAM5, r3i1p1, rcp60, 1.5, 2028, 2047
CSIRO-Mk3-6-0, r1i1p1, rcp60, 1.5, 2037, 2056
CSIRO-Mk3-6-0, r2i1p1, rcp60, 1.5, 2035, 2054
CSIRO-Mk3-6-0, r3i1p1, rcp60, 1.5, 2033, 2052
CSIRO-Mk3-6-0, r4i1p1, rcp60, 1.5, 2038, 2057
CSIRO-Mk3-6-0, r5i1p1, rcp60, 1.5, 2038, 2057
CSIRO-Mk3-6-0, r6i1p1, rcp60, 1.5, 2033, 2052
CSIRO-Mk3-6-0, r7i1p1, rcp60, 1.5, 2035, 2054
CSIRO-Mk3-6-0, r8i1p1, rcp60, 1.5, 2035, 2054
CSIRO-Mk3-6-0, r9i1p1, rcp60, 1.5, 2030, 2049
CSIRO-Mk3-6-0, r10i1p1, rcp60, 1.5, 2027, 2046
FIO-ESM, r1i1p1, rcp60, 1.5, 2022, 2041
FIO-ESM, r2i1p1, rcp60, 1.5, 2039, 2058
FIO-ESM, r3i1p1, rcp60, 1.5, 2026, 2045
GFDL-CM3, r1i1p1, rcp60, 1.5, 2018, 2037
GFDL-ESM2G, r1i1p1, rcp60, 1.5, 2051, 2070
GFDL-ESM2M, r1i1p1, rcp60, 1.5, 2047, 2066
GISS-E2-H, r1i1p1, rcp60, 1.5, 2014, 2033
GISS-E2-H, r1i1p2, rcp60, 1.5, 2022, 2041
GISS-E2-H, r1i1p3, rcp60, 1.5, 2012, 2031
GISS-E2-R, r1i1p1, rcp60, 1.5, 2036, 2055
GISS-E2-R, r1i1p2, rcp60, 1.5, 2042, 2061
GISS-E2-R, r1i1p3, rcp60, 1.5, 2027, 2046
HadGEM2-AO, r1i1p1, rcp60, 1.5, 2035, 2054
HadGEM2-ES, r1i1p1, rcp60, 1.5, 2020, 2039
HadGEM2-ES, r2i1p1, rcp60, 1.5, 2023, 2042
HadGEM2-ES, r3i1p1, rcp60, 1.5, 2027, 2046
HadGEM2-ES, r4i1p1, rcp60, 1.5, 2020, 2039
IPSL-CM5A-LR, r1i1p1, rcp60, 1.5, 2003, 2022
IPSL-CM5A-MR, r1i1p1, rcp60, 1.5, 2009, 2028
MIROC5, r1i1p1, rcp60, 1.5, 2043, 2062
MIROC5, r2i1p1, rcp60, 1.5, 2036, 2055
MIROC5, r3i1p1, rcp60, 1.5, 2030, 2049
MRI-CGCM3, r1i1p1, rcp60, 1.5, 2050, 2069
NorESM1-ME, r1i1p1, rcp60, 1.5, 2039, 2058
NorESM1-M, r1i1p1, rcp60, 1.5, 2041, 2060
bcc-csm1-1-m, r1i1p1, rcp60, 1.5, 2001, 2020
bcc-csm1-1, r1i1p1, rcp60, 1.5, 2016, 2035
ACCESS1-0, r1i1p1, rcp85, 1.5, 2018, 2037
ACCESS1-3, r1i1p1, rcp85, 1.5, 2021, 2040
BNU-ESM, r1i1p1, rcp85, 1.5, 1999, 2018
CCSM4, r1i1p1, rcp85, 1.5, 2005, 2024
CCSM4, r2i1p1, rcp85, 1.5, 2005, 2024
CCSM4, r3i1p1, rcp85, 1.5, 2008, 2027
CCSM4, r4i1p1, rcp85, 1.5, 2006, 2025
CCSM4, r5i1p1, rcp85, 1.5, 2007, 2026
CCSM4, r6i1p1, rcp85, 1.5, 2003, 2022
CESM1-BGC, r1i1p1, rcp85, 1.5, 2008, 2027
CESM1-CAM5, r1i1p1, rcp85, 1.5, 2018, 2037
CESM1-CAM5, r2i1p1, rcp85, 1.5, 2020, 2039
CESM1-CAM5, r3i1p1, rcp85, 1.5, 2018, 2037
CMCC-CESM, r1i1p1, rcp85, 1.5, 2028, 2047
CMCC-CMS, r1i1p1, rcp85, 1.5, 2020, 2039
CMCC-CM, r1i1p1, rcp85, 1.5, 2020, 2039
CNRM-CM5, r1i1p1, rcp85, 1.5, 2021, 2040
CNRM-CM5, r2i1p1, rcp85, 1.5, 2024, 2043
CNRM-CM5, r4i1p1, rcp85, 1.5, 2020, 2039
CNRM-CM5, r6i1p1, rcp85, 1.5, 2018, 2037
CNRM-CM5, r10i1p1, rcp85, 1.5, 2018, 2037
CSIRO-Mk3-6-0, r1i1p1, rcp85, 1.5, 2025, 2044
CSIRO-Mk3-6-0, r2i1p1, rcp85, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r3i1p1, rcp85, 1.5, 2023, 2042
CSIRO-Mk3-6-0, r4i1p1, rcp85, 1.5, 2025, 2044
CSIRO-Mk3-6-0, r5i1p1, rcp85, 1.5, 2021, 2040
CSIRO-Mk3-6-0, r6i1p1, rcp85, 1.5, 2024, 2043
CSIRO-Mk3-6-0, r7i1p1, rcp85, 1.5, 2020, 2039
CSIRO-Mk3-6-0, r8i1p1, rcp85, 1.5, 2024, 2043
CSIRO-Mk3-6-0, r9i1p1, rcp85, 1.5, 2022, 2041
CSIRO-Mk3-6-0, r10i1p1, rcp85, 1.5, 2017, 2036
CanESM2, r1i1p1, rcp85, 1.5, 2004, 2023
CanESM2, r2i1p1, rcp85, 1.5, 2005, 2024
CanESM2, r3i1p1, rcp85, 1.5, 2005, 2024
CanESM2, r4i1p1, rcp85, 1.5, 2005, 2024
CanESM2, r5i1p1, rcp85, 1.5, 2004, 2023
EC-EARTH, r1i1p1, rcp85, 1.5, 2010, 2029
EC-EARTH, r2i1p1, rcp85, 1.5, 2010, 2029
EC-EARTH, r5i1p1, rcp85, 1.5, 2011, 2030
EC-EARTH, r6i1p1, rcp85, 1.5, 2014, 2033
EC-EARTH, r8i1p1, rcp85, 1.5, 2010, 2029
EC-EARTH, r9i1p1, rcp85, 1.5, 2012, 2031
EC-EARTH, r12i1p1, rcp85, 1.5, 2009, 2028
FGOALS-g2, r1i1p1, rcp85, 1.5, 2021, 2040
FGOALS-s2, r3i1p1, rcp85, 1.5, 1990, 2009
FIO-ESM, r1i1p1, rcp85, 1.5, 2020, 2039
FIO-ESM, r2i1p1, rcp85, 1.5, 2016, 2035
FIO-ESM, r3i1p1, rcp85, 1.5, 2016, 2035
GFDL-CM3, r1i1p1, rcp85, 1.5, 2013, 2032
GFDL-ESM2G, r1i1p1, rcp85, 1.5, 2028, 2047
GFDL-ESM2M, r1i1p1, rcp85, 1.5, 2027, 2046
GISS-E2-H-CC, r1i1p1, rcp85, 1.5, 2007, 2026
GISS-E2-H, r1i1p1, rcp85, 1.5, 2011, 2030
GISS-E2-H, r1i1p2, rcp85, 1.5, 2016, 2035
GISS-E2-H, r1i1p3, rcp85, 1.5, 2009, 2028
GISS-E2-H, r2i1p1, rcp85, 1.5, 2011, 2030
GISS-E2-H, r2i1p3, rcp85, 1.5, 2002, 2021
GISS-E2-R-CC, r1i1p1, rcp85, 1.5, 2024, 2043
GISS-E2-R, r1i1p1, rcp85, 1.5, 2023, 2042
GISS-E2-R, r1i1p2, rcp85, 1.5, 2028, 2047
GISS-E2-R, r1i1p3, rcp85, 1.5, 2020, 2039
GISS-E2-R, r2i1p1, rcp85, 1.5, 2023, 2042
GISS-E2-R, r2i1p3, rcp85, 1.5, 2016, 2035
HadGEM2-AO, r1i1p1, rcp85, 1.5, 2024, 2043
HadGEM2-CC, r1i1p1, rcp85, 1.5, 2018, 2037
HadGEM2-ES, r1i1p1, rcp85, 1.5, 2014, 2033
HadGEM2-ES, r2i1p1, rcp85, 1.5, 2015, 2034
HadGEM2-ES, r3i1p1, rcp85, 1.5, 2017, 2036
HadGEM2-ES, r4i1p1, rcp85, 1.5, 2012, 2031
IPSL-CM5A-LR, r1i1p1, rcp85, 1.5, 2001, 2020
IPSL-CM5A-LR, r2i1p1, rcp85, 1.5, 1999, 2018
IPSL-CM5A-LR, r3i1p1, rcp85, 1.5, 2005, 2024
IPSL-CM5A-LR, r4i1p1, rcp85, 1.5, 1999, 2018
IPSL-CM5A-MR, r1i1p1, rcp85, 1.5, 2006, 2025
IPSL-CM5B-LR, r1i1p1, rcp85, 1.5, 2013, 2032
MIROC5, r1i1p1, rcp85, 1.5, 2024, 2043
MIROC5, r2i1p1, rcp85, 1.5, 2025, 2044
MIROC5, r3i1p1, rcp85, 1.5, 2024, 2043
MPI-ESM-LR, r1i1p1, rcp85, 1.5, 2008, 2027
MPI-ESM-LR, r2i1p1, rcp85, 1.5, 2007, 2026
MPI-ESM-LR, r3i1p1, rcp85, 1.5, 2011, 2030
MPI-ESM-MR, r1i1p1, rcp85, 1.5, 2011, 2030
MRI-CGCM3, r1i1p1, rcp85, 1.5, 2032, 2051
MRI-ESM1, r1i1p1, rcp85, 1.5, 2028, 2047
NorESM1-ME, r1i1p1, rcp85, 1.5, 2024, 2043
NorESM1-M, r1i1p1, rcp85, 1.5, 2023, 2042
bcc-csm1-1-m, r1i1p1, rcp85, 1.5, 2001, 2020
bcc-csm1-1, r1i1p1, rcp85, 1.5, 2010, 2029
inmcm4, r1i1p1, rcp85, 1.5, 2035, 2054
BNU-ESM, r1i1p1, rcp26, 2.0, 2015, 2034
CESM1-CAM5, r1i1p1, rcp26, 2.0, 2071, 2090
CESM1-CAM5, r3i1p1, rcp26, 2.0, 2058, 2077
CSIRO-Mk3-6-0, r6i1p1, rcp26, 2.0, 2079, 2098
CanESM2, r1i1p1, rcp26, 2.0, 2024, 2043
CanESM2, r2i1p1, rcp26, 2.0, 2021, 2040
CanESM2, r3i1p1, rcp26, 2.0, 2022, 2041
CanESM2, r4i1p1, rcp26, 2.0, 2020, 2039
CanESM2, r5i1p1, rcp26, 2.0, 2023, 2042
GFDL-CM3, r1i1p1, rcp26, 2.0, 2040, 2059
HadGEM2-ES, r2i1p1, rcp26, 2.0, 2044, 2063
HadGEM2-ES, r4i1p1, rcp26, 2.0, 2039, 2058
IPSL-CM5A-LR, r1i1p1, rcp26, 2.0, 2022, 2041
IPSL-CM5A-LR, r2i1p1, rcp26, 2.0, 2023, 2042
IPSL-CM5A-LR, r3i1p1, rcp26, 2.0, 2023, 2042
IPSL-CM5A-LR, r4i1p1, rcp26, 2.0, 2016, 2035
IPSL-CM5A-MR, r1i1p1, rcp26, 2.0, 2037, 2056
bcc-csm1-1-m, r1i1p1, rcp26, 2.0, 2034, 2053
ACCESS1-0, r1i1p1, rcp45, 2.0, 2042, 2061
ACCESS1-3, r1i1p1, rcp45, 2.0, 2045, 2064
BNU-ESM, r1i1p1, rcp45, 2.0, 2014, 2033
CCSM4, r1i1p1, rcp45, 2.0, 2030, 2049
CCSM4, r2i1p1, rcp45, 2.0, 2031, 2050
CCSM4, r3i1p1, rcp45, 2.0, 2035, 2054
CCSM4, r4i1p1, rcp45, 2.0, 2030, 2049
CCSM4, r5i1p1, rcp45, 2.0, 2032, 2051
CCSM4, r6i1p1, rcp45, 2.0, 2027, 2046
CESM1-BGC, r1i1p1, rcp45, 2.0, 2035, 2054
CESM1-CAM5, r1i1p1, rcp45, 2.0, 2037, 2056
CESM1-CAM5, r2i1p1, rcp45, 2.0, 2042, 2061
CESM1-CAM5, r3i1p1, rcp45, 2.0, 2040, 2059
CMCC-CMS, r1i1p1, rcp45, 2.0, 2043, 2062
CMCC-CM, r1i1p1, rcp45, 2.0, 2041, 2060
CNRM-CM5, r1i1p1, rcp45, 2.0, 2049, 2068
CSIRO-Mk3-6-0, r1i1p1, rcp45, 2.0, 2039, 2058
CSIRO-Mk3-6-0, r2i1p1, rcp45, 2.0, 2040, 2059
CSIRO-Mk3-6-0, r3i1p1, rcp45, 2.0, 2044, 2063
CSIRO-Mk3-6-0, r4i1p1, rcp45, 2.0, 2043, 2062
CSIRO-Mk3-6-0, r5i1p1, rcp45, 2.0, 2041, 2060
CSIRO-Mk3-6-0, r6i1p1, rcp45, 2.0, 2043, 2062
CSIRO-Mk3-6-0, r7i1p1, rcp45, 2.0, 2043, 2062
CSIRO-Mk3-6-0, r8i1p1, rcp45, 2.0, 2047, 2066
CSIRO-Mk3-6-0, r9i1p1, rcp45, 2.0, 2041, 2060
CSIRO-Mk3-6-0, r10i1p1, rcp45, 2.0, 2040, 2059
CSIRO-Mk3L-1-2, r1i2p1, rcp45, 2.0, 2080, 2099
CSIRO-Mk3L-1-2, r3i2p1, rcp45, 2.0, 2078, 2097
CanESM2, r1i1p1, rcp45, 2.0, 2022, 2041
CanESM2, r2i1p1, rcp45, 2.0, 2023, 2042
CanESM2, r3i1p1, rcp45, 2.0, 2025, 2044
CanESM2, r4i1p1, rcp45, 2.0, 2021, 2040
CanESM2, r5i1p1, rcp45, 2.0, 2023, 2042
EC-EARTH, r1i1p1, rcp45, 2.0, 2035, 2054
EC-EARTH, r2i1p1, rcp45, 2.0, 2031, 2050
EC-EARTH, r5i1p1, rcp45, 2.0, 2035, 2054
EC-EARTH, r6i1p1, rcp45, 2.0, 2040, 2059
EC-EARTH, r8i1p1, rcp45, 2.0, 2034, 2053
EC-EARTH, r9i1p1, rcp45, 2.0, 2037, 2056
EC-EARTH, r12i1p1, rcp45, 2.0, 2035, 2054
GFDL-CM3, r1i1p1, rcp45, 2.0, 2027, 2046
GFDL-CM3, r3i1p1, rcp45, 2.0, 2034, 2053
GFDL-CM3, r5i1p1, rcp45, 2.0, 2036, 2055
GISS-E2-H-CC, r1i1p1, rcp45, 2.0, 2034, 2053
GISS-E2-H, r1i1p1, rcp45, 2.0, 2040, 2059
GISS-E2-H, r1i1p2, rcp45, 2.0, 2045, 2064
GISS-E2-H, r1i1p3, rcp45, 2.0, 2032, 2051
GISS-E2-H, r2i1p1, rcp45, 2.0, 2043, 2062
GISS-E2-H, r2i1p2, rcp45, 2.0, 2046, 2065
GISS-E2-H, r2i1p3, rcp45, 2.0, 2025, 2044
GISS-E2-H, r3i1p1, rcp45, 2.0, 2040, 2059
GISS-E2-H, r3i1p2, rcp45, 2.0, 2045, 2064
GISS-E2-H, r3i1p3, rcp45, 2.0, 2028, 2047
GISS-E2-H, r4i1p1, rcp45, 2.0, 2042, 2061
GISS-E2-H, r4i1p2, rcp45, 2.0, 2046, 2065
GISS-E2-H, r4i1p3, rcp45, 2.0, 2031, 2050
GISS-E2-H, r5i1p1, rcp45, 2.0, 2046, 2065
GISS-E2-H, r5i1p2, rcp45, 2.0, 2047, 2066
GISS-E2-H, r5i1p3, rcp45, 2.0, 2031, 2050
GISS-E2-H, r6i1p3, rcp45, 2.0, 2025, 2044
GISS-E2-R, r1i1p3, rcp45, 2.0, 2046, 2065
GISS-E2-R, r2i1p3, rcp45, 2.0, 2045, 2064
GISS-E2-R, r3i1p3, rcp45, 2.0, 2046, 2065
GISS-E2-R, r4i1p3, rcp45, 2.0, 2043, 2062
GISS-E2-R, r5i1p3, rcp45, 2.0, 2043, 2062
GISS-E2-R, r6i1p3, rcp45, 2.0, 2045, 2064
HadGEM2-AO, r1i1p1, rcp45, 2.0, 2035, 2054
HadGEM2-CC, r1i1p1, rcp45, 2.0, 2043, 2062
HadGEM2-ES, r1i1p1, rcp45, 2.0, 2034, 2053
HadGEM2-ES, r2i1p1, rcp45, 2.0, 2032, 2051
HadGEM2-ES, r3i1p1, rcp45, 2.0, 2036, 2055
HadGEM2-ES, r4i1p1, rcp45, 2.0, 2033, 2052
IPSL-CM5A-LR, r1i1p1, rcp45, 2.0, 2021, 2040
IPSL-CM5A-LR, r2i1p1, rcp45, 2.0, 2020, 2039
IPSL-CM5A-LR, r3i1p1, rcp45, 2.0, 2019, 2038
IPSL-CM5A-LR, r4i1p1, rcp45, 2.0, 2022, 2041
IPSL-CM5A-MR, r1i1p1, rcp45, 2.0, 2024, 2043
IPSL-CM5B-LR, r1i1p1, rcp45, 2.0, 2039, 2058
MIROC5, r1i1p1, rcp45, 2.0, 2063, 2082
MIROC5, r2i1p1, rcp45, 2.0, 2058, 2077
MIROC5, r3i1p1, rcp45, 2.0, 2054, 2073
MPI-ESM-LR, r1i1p1, rcp45, 2.0, 2035, 2054
MPI-ESM-LR, r2i1p1, rcp45, 2.0, 2032, 2051
MPI-ESM-LR, r3i1p1, rcp45, 2.0, 2035, 2054
MPI-ESM-MR, r1i1p1, rcp45, 2.0, 2036, 2055
MPI-ESM-MR, r2i1p1, rcp45, 2.0, 2042, 2061
MPI-ESM-MR, r3i1p1, rcp45, 2.0, 2039, 2058
MRI-CGCM3, r1i1p1, rcp45, 2.0, 2075, 2094
NorESM1-ME, r1i1p1, rcp45, 2.0, 2058, 2077
NorESM1-M, r1i1p1, rcp45, 2.0, 2064, 2083
bcc-csm1-1-m, r1i1p1, rcp45, 2.0, 2025, 2044
bcc-csm1-1, r1i1p1, rcp45, 2.0, 2034, 2053
CCSM4, r1i1p1, rcp60, 2.0, 2032, 2051
CCSM4, r2i1p1, rcp60, 2.0, 2034, 2053
CCSM4, r3i1p1, rcp60, 2.0, 2038, 2057
CCSM4, r4i1p1, rcp60, 2.0, 2031, 2050
CCSM4, r5i1p1, rcp60, 2.0, 2042, 2061
CCSM4, r6i1p1, rcp60, 2.0, 2035, 2054
CESM1-CAM5, r1i1p1, rcp60, 2.0, 2044, 2063
CESM1-CAM5, r2i1p1, rcp60, 2.0, 2045, 2064
CESM1-CAM5, r3i1p1, rcp60, 2.0, 2045, 2064
CSIRO-Mk3-6-0, r1i1p1, rcp60, 2.0, 2057, 2076
CSIRO-Mk3-6-0, r2i1p1, rcp60, 2.0, 2059, 2078
CSIRO-Mk3-6-0, r3i1p1, rcp60, 2.0, 2056, 2075
CSIRO-Mk3-6-0, r4i1p1, rcp60, 2.0, 2056, 2075
CSIRO-Mk3-6-0, r5i1p1, rcp60, 2.0, 2054, 2073
CSIRO-Mk3-6-0, r6i1p1, rcp60, 2.0, 2056, 2075
CSIRO-Mk3-6-0, r7i1p1, rcp60, 2.0, 2057, 2076
CSIRO-Mk3-6-0, r8i1p1, rcp60, 2.0, 2056, 2075
CSIRO-Mk3-6-0, r9i1p1, rcp60, 2.0, 2054, 2073
CSIRO-Mk3-6-0, r10i1p1, rcp60, 2.0, 2054, 2073
FIO-ESM, r1i1p1, rcp60, 2.0, 2059, 2078
FIO-ESM, r2i1p1, rcp60, 2.0, 2066, 2085
FIO-ESM, r3i1p1, rcp60, 2.0, 2061, 2080
GFDL-CM3, r1i1p1, rcp60, 2.0, 2036, 2055
GFDL-ESM2G, r1i1p1, rcp60, 2.0, 2073, 2092
GFDL-ESM2M, r1i1p1, rcp60, 2.0, 2065, 2084
GISS-E2-H, r1i1p1, rcp60, 2.0, 2042, 2061
GISS-E2-H, r1i1p2, rcp60, 2.0, 2048, 2067
GISS-E2-H, r1i1p3, rcp60, 2.0, 2035, 2054
GISS-E2-R, r1i1p1, rcp60, 2.0, 2068, 2087
GISS-E2-R, r1i1p2, rcp60, 2.0, 2067, 2086
GISS-E2-R, r1i1p3, rcp60, 2.0, 2051, 2070
HadGEM2-AO, r1i1p1, rcp60, 2.0, 2051, 2070
HadGEM2-ES, r1i1p1, rcp60, 2.0, 2038, 2057
HadGEM2-ES, r2i1p1, rcp60, 2.0, 2038, 2057
HadGEM2-ES, r3i1p1, rcp60, 2.0, 2040, 2059
HadGEM2-ES, r4i1p1, rcp60, 2.0, 2034, 2053
IPSL-CM5A-LR, r1i1p1, rcp60, 2.0, 2023, 2042
IPSL-CM5A-MR, r1i1p1, rcp60, 2.0, 2031, 2050
MIROC5, r1i1p1, rcp60, 2.0, 2062, 2081
MIROC5, r2i1p1, rcp60, 2.0, 2058, 2077
MIROC5, r3i1p1, rcp60, 2.0, 2060, 2079
MRI-CGCM3, r1i1p1, rcp60, 2.0, 2067, 2086
NorESM1-ME, r1i1p1, rcp60, 2.0, 2061, 2080
NorESM1-M, r1i1p1, rcp60, 2.0, 2061, 2080
bcc-csm1-1-m, r1i1p1, rcp60, 2.0, 2026, 2045
bcc-csm1-1, r1i1p1, rcp60, 2.0, 2035, 2054
ACCESS1-0, r1i1p1, rcp85, 2.0, 2031, 2050
ACCESS1-3, r1i1p1, rcp85, 2.0, 2033, 2052
BNU-ESM, r1i1p1, rcp85, 2.0, 2013, 2032
CCSM4, r1i1p1, rcp85, 2.0, 2021, 2040
CCSM4, r2i1p1, rcp85, 2.0, 2023, 2042
CCSM4, r3i1p1, rcp85, 2.0, 2025, 2044
CCSM4, r4i1p1, rcp85, 2.0, 2023, 2042
CCSM4, r5i1p1, rcp85, 2.0, 2025, 2044
CCSM4, r6i1p1, rcp85, 2.0, 2024, 2043
CESM1-BGC, r1i1p1, rcp85, 2.0, 2024, 2043
CESM1-CAM5, r1i1p1, rcp85, 2.0, 2029, 2048
CESM1-CAM5, r2i1p1, rcp85, 2.0, 2032, 2051
CESM1-CAM5, r3i1p1, rcp85, 2.0, 2029, 2048
CMCC-CESM, r1i1p1, rcp85, 2.0, 2038, 2057
CMCC-CMS, r1i1p1, rcp85, 2.0, 2032, 2051
CMCC-CM, r1i1p1, rcp85, 2.0, 2032, 2051
CNRM-CM5, r1i1p1, rcp85, 2.0, 2036, 2055
CNRM-CM5, r2i1p1, rcp85, 2.0, 2036, 2055
CNRM-CM5, r4i1p1, rcp85, 2.0, 2033, 2052
CNRM-CM5, r6i1p1, rcp85, 2.0, 2032, 2051
CNRM-CM5, r10i1p1, rcp85, 2.0, 2034, 2053
CSIRO-Mk3-6-0, r1i1p1, rcp85, 2.0, 2035, 2054
CSIRO-Mk3-6-0, r2i1p1, rcp85, 2.0, 2037, 2056
CSIRO-Mk3-6-0, r3i1p1, rcp85, 2.0, 2034, 2053
CSIRO-Mk3-6-0, r4i1p1, rcp85, 2.0, 2036, 2055
CSIRO-Mk3-6-0, r5i1p1, rcp85, 2.0, 2035, 2054
CSIRO-Mk3-6-0, r6i1p1, rcp85, 2.0, 2036, 2055
CSIRO-Mk3-6-0, r7i1p1, rcp85, 2.0, 2036, 2055
