# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:06:14
# reference years: 1861 to 1900
model, ensemble, exp, warming_level, start_year, end_year
EC-EARTH, r2i1p1, rcp85, 1.0, 1990, 2009
EC-EARTH, r5i1p1, rcp85, 1.0, 1988, 2007
EC-EARTH, r8i1p1, rcp85, 1.0, 1989, 2008
EC-EARTH, r9i1p1, rcp85, 1.0, 1992, 2011
EC-EARTH, r12i1p1, rcp85, 1.0, 1995, 2014
FGOALS-g2, r1i1p1, rcp85, 1.0, 2005, 2024
FGOALS-s2, r3i1p1, rcp85, 1.0, 1974, 1993
FIO-ESM, r1i1p1, rcp85, 1.0, 1994, 2013
FIO-ESM, r2i1p1, rcp85, 1.0, 1998, 2017
FIO-ESM, r3i1p1, rcp85, 1.0, 1992, 2011
GFDL-CM3, r1i1p1, rcp85, 1.0, 2001, 2020
GFDL-ESM2G, r1i1p1, rcp85, 1.0, 2008, 2027
GFDL-ESM2M, r1i1p1, rcp85, 1.0, 2005, 2024
GISS-E2-H-CC, r1i1p1, rcp85, 1.0, 1987, 2006
GISS-E2-H, r1i1p1, rcp85, 1.0, 1994, 2013
GISS-E2-H, r1i1p2, rcp85, 1.0, 1998, 2017
GISS-E2-H, r1i1p3, rcp85, 1.0, 1993, 2012
GISS-E2-H, r2i1p1, rcp85, 1.0, 1994, 2013
GISS-E2-H, r2i1p3, rcp85, 1.0, 1987, 2006
GISS-E2-R-CC, r1i1p1, rcp85, 1.0, 1999, 2018
GISS-E2-R, r1i1p1, rcp85, 1.0, 2004, 2023
GISS-E2-R, r1i1p2, rcp85, 1.0, 2010, 2029
GISS-E2-R, r1i1p3, rcp85, 1.0, 1998, 2017
GISS-E2-R, r2i1p1, rcp85, 1.0, 1999, 2018
GISS-E2-R, r2i1p3, rcp85, 1.0, 1997, 2016
HadGEM2-AO, r1i1p1, rcp85, 1.0, 2006, 2025
HadGEM2-CC, r1i1p1, rcp85, 1.0, 2007, 2026
HadGEM2-ES, r1i1p1, rcp85, 1.0, 2001, 2020
HadGEM2-ES, r2i1p1, rcp85, 1.0, 2004, 2023
HadGEM2-ES, r3i1p1, rcp85, 1.0, 2006, 2025
HadGEM2-ES, r4i1p1, rcp85, 1.0, 1999, 2018
IPSL-CM5A-LR, r1i1p1, rcp85, 1.0, 1985, 2004
IPSL-CM5A-LR, r2i1p1, rcp85, 1.0, 1984, 2003
IPSL-CM5A-LR, r3i1p1, rcp85, 1.0, 1987, 2006
IPSL-CM5A-LR, r4i1p1, rcp85, 1.0, 1985, 2004
IPSL-CM5A-MR, r1i1p1, rcp85, 1.0, 1992, 2011
IPSL-CM5B-LR, r1i1p1, rcp85, 1.0, 1994, 2013
MIROC5, r1i1p1, rcp85, 1.0, 2007, 2026
MIROC5, r2i1p1, rcp85, 1.0, 2006, 2025
MIROC5, r3i1p1, rcp85, 1.0, 2002, 2021
MPI-ESM-LR, r1i1p1, rcp85, 1.0, 1993, 2012
MPI-ESM-LR, r2i1p1, rcp85, 1.0, 1989, 2008
MPI-ESM-LR, r3i1p1, rcp85, 1.0, 1994, 2013
MPI-ESM-MR, r1i1p1, rcp85, 1.0, 1992, 2011
MRI-CGCM3, r1i1p1, rcp85, 1.0, 2016, 2035
MRI-ESM1, r1i1p1, rcp85, 1.0, 2013, 2032
NorESM1-ME, r1i1p1, rcp85, 1.0, 2003, 2022
NorESM1-M, r1i1p1, rcp85, 1.0, 2008, 2027
bcc-csm1-1-m, r1i1p1, rcp85, 1.0, 1988, 2007
bcc-csm1-1, r1i1p1, rcp85, 1.0, 1989, 2008
inmcm4, r1i1p1, rcp85, 1.0, 2013, 2032
BNU-ESM, r1i1p1, rcp26, 1.5, 1998, 2017
CCSM4, r1i1p1, rcp26, 1.5, 2007, 2026
CCSM4, r2i1p1, rcp26, 1.5, 2005, 2024
CCSM4, r3i1p1, rcp26, 1.5, 2011, 2030
CCSM4, r4i1p1, rcp26, 1.5, 2005, 2024
CCSM4, r5i1p1, rcp26, 1.5, 2006, 2025
CCSM4, r6i1p1, rcp26, 1.5, 2008, 2027
CESM1-CAM5, r1i1p1, rcp26, 1.5, 2019, 2038
CESM1-CAM5, r2i1p1, rcp26, 1.5, 2025, 2044
CESM1-CAM5, r3i1p1, rcp26, 1.5, 2022, 2041
CNRM-CM5, r1i1p1, rcp26, 1.5, 2034, 2053
CSIRO-Mk3-6-0, r1i1p1, rcp26, 1.5, 2027, 2046
CSIRO-Mk3-6-0, r2i1p1, rcp26, 1.5, 2031, 2050
CSIRO-Mk3-6-0, r3i1p1, rcp26, 1.5, 2023, 2042
CSIRO-Mk3-6-0, r4i1p1, rcp26, 1.5, 2031, 2050
CSIRO-Mk3-6-0, r5i1p1, rcp26, 1.5, 2023, 2042
CSIRO-Mk3-6-0, r6i1p1, rcp26, 1.5, 2025, 2044
CSIRO-Mk3-6-0, r7i1p1, rcp26, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r8i1p1, rcp26, 1.5, 2039, 2058
CSIRO-Mk3-6-0, r9i1p1, rcp26, 1.5, 2029, 2048
CSIRO-Mk3-6-0, r10i1p1, rcp26, 1.5, 2024, 2043
CanESM2, r1i1p1, rcp26, 1.5, 2004, 2023
CanESM2, r2i1p1, rcp26, 1.5, 2007, 2026
CanESM2, r3i1p1, rcp26, 1.5, 2004, 2023
CanESM2, r4i1p1, rcp26, 1.5, 2004, 2023
CanESM2, r5i1p1, rcp26, 1.5, 2006, 2025
EC-EARTH, r8i1p1, rcp26, 1.5, 2017, 2036
EC-EARTH, r12i1p1, rcp26, 1.5, 2016, 2035
GFDL-CM3, r1i1p1, rcp26, 1.5, 2012, 2031
GISS-E2-H, r1i1p1, rcp26, 1.5, 2021, 2040
GISS-E2-H, r1i1p3, rcp26, 1.5, 2016, 2035
GISS-E2-R, r1i1p3, rcp26, 1.5, 2043, 2062
HadGEM2-AO, r1i1p1, rcp26, 1.5, 2036, 2055
HadGEM2-ES, r1i1p1, rcp26, 1.5, 2015, 2034
HadGEM2-ES, r2i1p1, rcp26, 1.5, 2018, 2037
HadGEM2-ES, r3i1p1, rcp26, 1.5, 2020, 2039
HadGEM2-ES, r4i1p1, rcp26, 1.5, 2017, 2036
IPSL-CM5A-LR, r1i1p1, rcp26, 1.5, 2001, 2020
IPSL-CM5A-LR, r2i1p1, rcp26, 1.5, 2003, 2022
IPSL-CM5A-LR, r3i1p1, rcp26, 1.5, 2005, 2024
IPSL-CM5A-LR, r4i1p1, rcp26, 1.5, 1999, 2018
IPSL-CM5A-MR, r1i1p1, rcp26, 1.5, 2007, 2026
MIROC5, r1i1p1, rcp26, 1.5, 2037, 2056
MIROC5, r2i1p1, rcp26, 1.5, 2043, 2062
MIROC5, r3i1p1, rcp26, 1.5, 2029, 2048
MPI-ESM-LR, r1i1p1, rcp26, 1.5, 2013, 2032
MPI-ESM-LR, r2i1p1, rcp26, 1.5, 2007, 2026
MPI-ESM-LR, r3i1p1, rcp26, 1.5, 2012, 2031
MPI-ESM-MR, r1i1p1, rcp26, 1.5, 2013, 2032
NorESM1-ME, r1i1p1, rcp26, 1.5, 2074, 2093
bcc-csm1-1-m, r1i1p1, rcp26, 1.5, 2005, 2024
bcc-csm1-1, r1i1p1, rcp26, 1.5, 2015, 2034
ACCESS1-0, r1i1p1, rcp45, 1.5, 2020, 2039
ACCESS1-3, r1i1p1, rcp45, 1.5, 2028, 2047
BNU-ESM, r1i1p1, rcp45, 1.5, 1998, 2017
CCSM4, r1i1p1, rcp45, 1.5, 2008, 2027
CCSM4, r2i1p1, rcp45, 1.5, 2007, 2026
CCSM4, r3i1p1, rcp45, 1.5, 2011, 2030
CCSM4, r4i1p1, rcp45, 1.5, 2005, 2024
CCSM4, r5i1p1, rcp45, 1.5, 2007, 2026
CCSM4, r6i1p1, rcp45, 1.5, 2008, 2027
CESM1-BGC, r1i1p1, rcp45, 1.5, 2011, 2030
CESM1-CAM5, r1i1p1, rcp45, 1.5, 2020, 2039
CESM1-CAM5, r2i1p1, rcp45, 1.5, 2022, 2041
CESM1-CAM5, r3i1p1, rcp45, 1.5, 2021, 2040
CMCC-CMS, r1i1p1, rcp45, 1.5, 2026, 2045
CMCC-CM, r1i1p1, rcp45, 1.5, 2025, 2044
CNRM-CM5, r1i1p1, rcp45, 1.5, 2028, 2047
CSIRO-Mk3-6-0, r1i1p1, rcp45, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r2i1p1, rcp45, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r3i1p1, rcp45, 1.5, 2027, 2046
CSIRO-Mk3-6-0, r4i1p1, rcp45, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r5i1p1, rcp45, 1.5, 2022, 2041
CSIRO-Mk3-6-0, r6i1p1, rcp45, 1.5, 2024, 2043
CSIRO-Mk3-6-0, r7i1p1, rcp45, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r8i1p1, rcp45, 1.5, 2033, 2052
CSIRO-Mk3-6-0, r9i1p1, rcp45, 1.5, 2027, 2046
CSIRO-Mk3-6-0, r10i1p1, rcp45, 1.5, 2022, 2041
CSIRO-Mk3L-1-2, r1i2p1, rcp45, 1.5, 2035, 2054
CSIRO-Mk3L-1-2, r2i2p1, rcp45, 1.5, 2034, 2053
CSIRO-Mk3L-1-2, r3i2p1, rcp45, 1.5, 2035, 2054
CanESM2, r1i1p1, rcp45, 1.5, 2008, 2027
CanESM2, r2i1p1, rcp45, 1.5, 2007, 2026
CanESM2, r3i1p1, rcp45, 1.5, 2007, 2026
CanESM2, r4i1p1, rcp45, 1.5, 2006, 2025
CanESM2, r5i1p1, rcp45, 1.5, 2008, 2027
EC-EARTH, r1i1p1, rcp45, 1.5, 2012, 2031
EC-EARTH, r2i1p1, rcp45, 1.5, 2012, 2031
EC-EARTH, r5i1p1, rcp45, 1.5, 2010, 2029
EC-EARTH, r8i1p1, rcp45, 1.5, 2012, 2031
EC-EARTH, r9i1p1, rcp45, 1.5, 2014, 2033
EC-EARTH, r12i1p1, rcp45, 1.5, 2015, 2034
FGOALS-g2, r1i1p1, rcp45, 1.5, 2029, 2048
FIO-ESM, r1i1p1, rcp45, 1.5, 2026, 2045
FIO-ESM, r2i1p1, rcp45, 1.5, 2025, 2044
FIO-ESM, r3i1p1, rcp45, 1.5, 2022, 2041
GFDL-CM3, r1i1p1, rcp45, 1.5, 2014, 2033
GFDL-CM3, r3i1p1, rcp45, 1.5, 2017, 2036
GFDL-CM3, r5i1p1, rcp45, 1.5, 2018, 2037
GFDL-ESM2G, r1i1p1, rcp45, 1.5, 2041, 2060
GFDL-ESM2M, r1i1p1, rcp45, 1.5, 2037, 2056
GISS-E2-H-CC, r1i1p1, rcp45, 1.5, 2009, 2028
GISS-E2-H, r1i1p1, rcp45, 1.5, 2014, 2033
GISS-E2-H, r1i1p2, rcp45, 1.5, 2019, 2038
GISS-E2-H, r1i1p3, rcp45, 1.5, 2013, 2032
GISS-E2-H, r2i1p1, rcp45, 1.5, 2017, 2036
GISS-E2-H, r2i1p2, rcp45, 1.5, 2023, 2042
GISS-E2-H, r2i1p3, rcp45, 1.5, 2007, 2026
GISS-E2-H, r3i1p1, rcp45, 1.5, 2016, 2035
GISS-E2-H, r3i1p2, rcp45, 1.5, 2020, 2039
GISS-E2-H, r3i1p3, rcp45, 1.5, 2009, 2028
GISS-E2-H, r4i1p1, rcp45, 1.5, 2016, 2035
GISS-E2-H, r4i1p2, rcp45, 1.5, 2022, 2041
GISS-E2-H, r4i1p3, rcp45, 1.5, 2013, 2032
GISS-E2-H, r5i1p1, rcp45, 1.5, 2016, 2035
GISS-E2-H, r5i1p2, rcp45, 1.5, 2024, 2043
GISS-E2-H, r5i1p3, rcp45, 1.5, 2012, 2031
GISS-E2-H, r6i1p3, rcp45, 1.5, 2009, 2028
GISS-E2-R-CC, r1i1p1, rcp45, 1.5, 2030, 2049
GISS-E2-R, r1i1p1, rcp45, 1.5, 2033, 2052
GISS-E2-R, r1i1p2, rcp45, 1.5, 2042, 2061
GISS-E2-R, r1i1p3, rcp45, 1.5, 2024, 2043
GISS-E2-R, r2i1p1, rcp45, 1.5, 2029, 2048
GISS-E2-R, r2i1p2, rcp45, 1.5, 2041, 2060
GISS-E2-R, r2i1p3, rcp45, 1.5, 2020, 2039
GISS-E2-R, r3i1p1, rcp45, 1.5, 2032, 2051
GISS-E2-R, r3i1p2, rcp45, 1.5, 2039, 2058
GISS-E2-R, r3i1p3, rcp45, 1.5, 2023, 2042
GISS-E2-R, r4i1p1, rcp45, 1.5, 2029, 2048
GISS-E2-R, r4i1p2, rcp45, 1.5, 2046, 2065
GISS-E2-R, r4i1p3, rcp45, 1.5, 2018, 2037
GISS-E2-R, r5i1p1, rcp45, 1.5, 2031, 2050
GISS-E2-R, r5i1p2, rcp45, 1.5, 2038, 2057
GISS-E2-R, r5i1p3, rcp45, 1.5, 2018, 2037
GISS-E2-R, r6i1p1, rcp45, 1.5, 2030, 2049
GISS-E2-R, r6i1p3, rcp45, 1.5, 2021, 2040
HadGEM2-AO, r1i1p1, rcp45, 1.5, 2018, 2037
HadGEM2-CC, r1i1p1, rcp45, 1.5, 2028, 2047
HadGEM2-ES, r1i1p1, rcp45, 1.5, 2020, 2039
HadGEM2-ES, r2i1p1, rcp45, 1.5, 2021, 2040
HadGEM2-ES, r3i1p1, rcp45, 1.5, 2021, 2040
HadGEM2-ES, r4i1p1, rcp45, 1.5, 2017, 2036
IPSL-CM5A-LR, r1i1p1, rcp45, 1.5, 2004, 2023
IPSL-CM5A-LR, r2i1p1, rcp45, 1.5, 2003, 2022
IPSL-CM5A-LR, r3i1p1, rcp45, 1.5, 2005, 2024
IPSL-CM5A-LR, r4i1p1, rcp45, 1.5, 2000, 2019
IPSL-CM5A-MR, r1i1p1, rcp45, 1.5, 2008, 2027
IPSL-CM5B-LR, r1i1p1, rcp45, 1.5, 2018, 2037
MIROC5, r1i1p1, rcp45, 1.5, 2030, 2049
MIROC5, r2i1p1, rcp45, 1.5, 2030, 2049
MIROC5, r3i1p1, rcp45, 1.5, 2024, 2043
MPI-ESM-LR, r1i1p1, rcp45, 1.5, 2012, 2031
MPI-ESM-LR, r2i1p1, rcp45, 1.5, 2009, 2028
MPI-ESM-LR, r3i1p1, rcp45, 1.5, 2014, 2033
MPI-ESM-MR, r1i1p1, rcp45, 1.5, 2014, 2033
MPI-ESM-MR, r2i1p1, rcp45, 1.5, 2012, 2031
MPI-ESM-MR, r3i1p1, rcp45, 1.5, 2009, 2028
MRI-CGCM3, r1i1p1, rcp45, 1.5, 2045, 2064
NorESM1-ME, r1i1p1, rcp45, 1.5, 2031, 2050
NorESM1-M, r1i1p1, rcp45, 1.5, 2031, 2050
bcc-csm1-1-m, r1i1p1, rcp45, 1.5, 2005, 2024
bcc-csm1-1, r1i1p1, rcp45, 1.5, 2013, 2032
inmcm4, r1i1p1, rcp45, 1.5, 2052, 2071
CCSM4, r1i1p1, rcp60, 1.5, 2010, 2029
CCSM4, r2i1p1, rcp60, 1.5, 2004, 2023
CCSM4, r3i1p1, rcp60, 1.5, 2009, 2028
CCSM4, r4i1p1, rcp60, 1.5, 2006, 2025
CCSM4, r5i1p1, rcp60, 1.5, 2009, 2028
CCSM4, r6i1p1, rcp60, 1.5, 2007, 2026
CESM1-CAM5, r1i1p1, rcp60, 1.5, 2025, 2044
CESM1-CAM5, r2i1p1, rcp60, 1.5, 2027, 2046
CESM1-CAM5, r3i1p1, rcp60, 1.5, 2026, 2045
CSIRO-Mk3-6-0, r1i1p1, rcp60, 1.5, 2037, 2056
CSIRO-Mk3-6-0, r2i1p1, rcp60, 1.5, 2035, 2054
CSIRO-Mk3-6-0, r3i1p1, rcp60, 1.5, 2034, 2053
CSIRO-Mk3-6-0, r4i1p1, rcp60, 1.5, 2038, 2057
CSIRO-Mk3-6-0, r5i1p1, rcp60, 1.5, 2038, 2057
CSIRO-Mk3-6-0, r6i1p1, rcp60, 1.5, 2032, 2051
CSIRO-Mk3-6-0, r7i1p1, rcp60, 1.5, 2035, 2054
CSIRO-Mk3-6-0, r8i1p1, rcp60, 1.5, 2036, 2055
CSIRO-Mk3-6-0, r9i1p1, rcp60, 1.5, 2032, 2051
CSIRO-Mk3-6-0, r10i1p1, rcp60, 1.5, 2027, 2046
FIO-ESM, r1i1p1, rcp60, 1.5, 2022, 2041
FIO-ESM, r2i1p1, rcp60, 1.5, 2040, 2059
FIO-ESM, r3i1p1, rcp60, 1.5, 2027, 2046
GFDL-CM3, r1i1p1, rcp60, 1.5, 2018, 2037
GFDL-ESM2G, r1i1p1, rcp60, 1.5, 2051, 2070
GFDL-ESM2M, r1i1p1, rcp60, 1.5, 2047, 2066
GISS-E2-H, r1i1p1, rcp60, 1.5, 2015, 2034
GISS-E2-H, r1i1p2, rcp60, 1.5, 2023, 2042
GISS-E2-H, r1i1p3, rcp60, 1.5, 2014, 2033
GISS-E2-R, r1i1p1, rcp60, 1.5, 2036, 2055
GISS-E2-R, r1i1p2, rcp60, 1.5, 2043, 2062
GISS-E2-R, r1i1p3, rcp60, 1.5, 2028, 2047
HadGEM2-AO, r1i1p1, rcp60, 1.5, 2035, 2054
HadGEM2-ES, r1i1p1, rcp60, 1.5, 2021, 2040
HadGEM2-ES, r2i1p1, rcp60, 1.5, 2024, 2043
HadGEM2-ES, r3i1p1, rcp60, 1.5, 2028, 2047
HadGEM2-ES, r4i1p1, rcp60, 1.5, 2022, 2041
IPSL-CM5A-LR, r1i1p1, rcp60, 1.5, 2003, 2022
IPSL-CM5A-MR, r1i1p1, rcp60, 1.5, 2009, 2028
MIROC5, r1i1p1, rcp60, 1.5, 2043, 2062
MIROC5, r2i1p1, rcp60, 1.5, 2039, 2058
MIROC5, r3i1p1, rcp60, 1.5, 2030, 2049
MRI-CGCM3, r1i1p1, rcp60, 1.5, 2050, 2069
NorESM1-ME, r1i1p1, rcp60, 1.5, 2037, 2056
NorESM1-M, r1i1p1, rcp60, 1.5, 2041, 2060
bcc-csm1-1-m, r1i1p1, rcp60, 1.5, 2004, 2023
bcc-csm1-1, r1i1p1, rcp60, 1.5, 2017, 2036
ACCESS1-0, r1i1p1, rcp85, 1.5, 2017, 2036
ACCESS1-3, r1i1p1, rcp85, 1.5, 2021, 2040
BNU-ESM, r1i1p1, rcp85, 1.5, 1999, 2018
CCSM4, r1i1p1, rcp85, 1.5, 2005, 2024
CCSM4, r2i1p1, rcp85, 1.5, 2005, 2024
CCSM4, r3i1p1, rcp85, 1.5, 2008, 2027
CCSM4, r4i1p1, rcp85, 1.5, 2006, 2025
CCSM4, r5i1p1, rcp85, 1.5, 2006, 2025
CCSM4, r6i1p1, rcp85, 1.5, 2003, 2022
CESM1-BGC, r1i1p1, rcp85, 1.5, 2008, 2027
CESM1-CAM5, r1i1p1, rcp85, 1.5, 2018, 2037
CESM1-CAM5, r2i1p1, rcp85, 1.5, 2020, 2039
CESM1-CAM5, r3i1p1, rcp85, 1.5, 2018, 2037
CMCC-CESM, r1i1p1, rcp85, 1.5, 2028, 2047
CMCC-CMS, r1i1p1, rcp85, 1.5, 2021, 2040
CMCC-CM, r1i1p1, rcp85, 1.5, 2020, 2039
CNRM-CM5, r1i1p1, rcp85, 1.5, 2022, 2041
CNRM-CM5, r2i1p1, rcp85, 1.5, 2023, 2042
CNRM-CM5, r4i1p1, rcp85, 1.5, 2020, 2039
CNRM-CM5, r6i1p1, rcp85, 1.5, 2019, 2038
CNRM-CM5, r10i1p1, rcp85, 1.5, 2018, 2037
CSIRO-Mk3-6-0, r1i1p1, rcp85, 1.5, 2025, 2044
CSIRO-Mk3-6-0, r2i1p1, rcp85, 1.5, 2027, 2046
CSIRO-Mk3-6-0, r3i1p1, rcp85, 1.5, 2024, 2043
CSIRO-Mk3-6-0, r4i1p1, rcp85, 1.5, 2025, 2044
CSIRO-Mk3-6-0, r5i1p1, rcp85, 1.5, 2020, 2039
CSIRO-Mk3-6-0, r6i1p1, rcp85, 1.5, 2023, 2042
CSIRO-Mk3-6-0, r7i1p1, rcp85, 1.5, 2020, 2039
CSIRO-Mk3-6-0, r8i1p1, rcp85, 1.5, 2024, 2043
CSIRO-Mk3-6-0, r9i1p1, rcp85, 1.5, 2023, 2042
CSIRO-Mk3-6-0, r10i1p1, rcp85, 1.5, 2017, 2036
CanESM2, r1i1p1, rcp85, 1.5, 2003, 2022
CanESM2, r2i1p1, rcp85, 1.5, 2005, 2024
CanESM2, r3i1p1, rcp85, 1.5, 2004, 2023
CanESM2, r4i1p1, rcp85, 1.5, 2004, 2023
CanESM2, r5i1p1, rcp85, 1.5, 2004, 2023
EC-EARTH, r1i1p1, rcp85, 1.5, 2009, 2028
EC-EARTH, r2i1p1, rcp85, 1.5, 2009, 2028
EC-EARTH, r5i1p1, rcp85, 1.5, 2011, 2030
EC-EARTH, r8i1p1, rcp85, 1.5, 2010, 2029
EC-EARTH, r9i1p1, rcp85, 1.5, 2011, 2030
