# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2025-11-07 09:31:15
# reference years: 1850 to 1900
model, ensemble, exp, warming_level, start_year, end_year
UKESM1-0-LL, r1i1p1f2, ssp370, 1.2, 2008, 2027
UKESM1-1-LL, r1i1p1f2, ssp370, 1.2, 2002, 2021
ACCESS-CM2, r1i1p1f1, ssp585, 1.2, 2009, 2028
ACCESS-ESM1-5, r1i1p1f1, ssp585, 1.2, 2011, 2030
AWI-CM-1-1-MR, r1i1p1f1, ssp585, 1.2, 1999, 2018
AWI-ESM-1-REcoM, r1i1p1f1, ssp585, 1.2, 1998, 2017
BCC-CSM2-MR, r1i1p1f1, ssp585, 1.2, 2013, 2032
CAMS-CSM1-0, r1i1p1f1, ssp585, 1.2, 2021, 2040
CAS-ESM2-0, r1i1p1f1, ssp585, 1.2, 2016, 2035
CESM2-FV2, r1i2p2f1, ssp585, 1.2, 2006, 2025
CESM2-WACCM, r1i1p1f1, ssp585, 1.2, 2003, 2022
CESM2, r1i1p1f1, ssp585, 1.2, 2006, 2025
CIESM, r1i1p1f1, ssp585, 1.2, 1995, 2014
CMCC-CM2-SR5, r1i1p1f1, ssp585, 1.2, 1997, 2016
CMCC-ESM2, r1i1p1f1, ssp585, 1.2, 2008, 2027
CNRM-CM6-1-HR, r1i1p1f2, ssp585, 1.2, 2001, 2020
CNRM-CM6-1, r1i1p1f2, ssp585, 1.2, 2010, 2029
CNRM-ESM2-1, r1i1p1f2, ssp585, 1.2, 2014, 2033
CanESM5-1, r1i1p1f1, ssp585, 1.2, 1994, 2013
CanESM5-CanOE, r1i1p2f1, ssp585, 1.2, 1993, 2012
CanESM5, r1i1p1f1, ssp585, 1.2, 1995, 2014
E3SM-1-0, r1i1p1f1, ssp585, 1.2, 2009, 2028
E3SM-1-1, r1i1p1f1, ssp585, 1.2, 2011, 2030
EC-Earth3-CC, r1i1p1f1, ssp585, 1.2, 1991, 2010
EC-Earth3-Veg-LR, r1i1p1f1, ssp585, 1.2, 2006, 2025
EC-Earth3-Veg, r1i1p1f1, ssp585, 1.2, 1992, 2011
EC-Earth3, r1i1p1f1, ssp585, 1.2, 2005, 2024
FGOALS-f3-L, r1i1p1f1, ssp585, 1.2, 2001, 2020
FGOALS-g3, r1i1p1f1, ssp585, 1.2, 2005, 2024
FIO-ESM-2-0, r1i1p1f1, ssp585, 1.2, 1996, 2015
GFDL-CM4, r1i1p1f1, ssp585, 1.2, 2012, 2031
GFDL-ESM4, r1i1p1f1, ssp585, 1.2, 2020, 2039
GISS-E2-1-G, r1i1p1f2, ssp585, 1.2, 2007, 2026
GISS-E2-1-H, r1i1p1f2, ssp585, 1.2, 2008, 2027
GISS-E2-2-G, r1i1p3f1, ssp585, 1.2, 2022, 2041
HadGEM3-GC31-LL, r1i1p1f3, ssp585, 1.2, 2005, 2024
HadGEM3-GC31-MM, r1i1p1f3, ssp585, 1.2, 2010, 2029
IITM-ESM, r1i1p1f1, ssp585, 1.2, 2012, 2031
INM-CM4-8, r1i1p1f1, ssp585, 1.2, 2012, 2031
INM-CM5-0, r1i1p1f1, ssp585, 1.2, 2013, 2032
IPSL-CM6A-LR, r1i1p1f1, ssp585, 1.2, 1999, 2018
KACE-1-0-G, r1i1p1f1, ssp585, 1.2, 1997, 2016
KIOST-ESM, r1i1p1f1, ssp585, 1.2, 1998, 2017
MCM-UA-1-0, r1i1p1f2, ssp585, 1.2, 1999, 2018
MIROC6, r1i1p1f1, ssp585, 1.2, 2021, 2040
MIROC-ES2L, r1i1p1f2, ssp585, 1.2, 2017, 2036
MPI-ESM1-2-HR, r1i1p1f1, ssp585, 1.2, 2011, 2030
MPI-ESM1-2-LR, r1i1p1f1, ssp585, 1.2, 2013, 2032
MRI-ESM2-0, r1i1p1f1, ssp585, 1.2, 2010, 2029
NESM3, r1i1p1f1, ssp585, 1.2, 2004, 2023
NorESM2-LM, r1i1p1f1, ssp585, 1.2, 2024, 2043
NorESM2-MM, r1i1p1f1, ssp585, 1.2, 2023, 2042
TaiESM1, r1i1p1f1, ssp585, 1.2, 2014, 2033
UKESM1-0-LL, r1i1p1f2, ssp585, 1.2, 2008, 2027
CNRM-ESM2-1, r1i1p1f2, ssp119, 1.5, 2058, 2077
CanESM5-1, r1i1p1f1, ssp119, 1.5, 2001, 2020
CanESM5, r1i1p1f1, ssp119, 1.5, 2003, 2022
EC-Earth3-Veg-LR, r1i1p1f1, ssp119, 1.5, 2020, 2039
EC-Earth3-Veg, r1i1p1f1, ssp119, 1.5, 2002, 2021
EC-Earth3, r4i1p1f1, ssp119, 1.5, 2008, 2027
GISS-E2-1-G, r1i1p1f2, ssp119, 1.5, 2023, 2042
GISS-E2-1-H, r1i1p1f2, ssp119, 1.5, 2016, 2035
IPSL-CM6A-LR, r1i1p1f1, ssp119, 1.5, 2009, 2028
MRI-ESM2-0, r1i1p1f1, ssp119, 1.5, 2021, 2040
UKESM1-0-LL, r1i1p1f2, ssp119, 1.5, 2015, 2034
ACCESS-CM2, r1i1p1f1, ssp126, 1.5, 2018, 2037
ACCESS-ESM1-5, r1i1p1f1, ssp126, 1.5, 2021, 2040
AWI-CM-1-1-MR, r1i1p1f1, ssp126, 1.5, 2013, 2032
AWI-ESM-1-REcoM, r1i1p1f1, ssp126, 1.5, 2009, 2028
BCC-CSM2-MR, r1i1p1f1, ssp126, 1.5, 2032, 2051
CAS-ESM2-0, r1i1p1f1, ssp126, 1.5, 2028, 2047
CESM2-WACCM, r1i1p1f1, ssp126, 1.5, 2012, 2031
CESM2, r1i1p1f1, ssp126, 1.5, 2016, 2035
CIESM, r1i1p1f1, ssp126, 1.5, 2007, 2026
CMCC-CM2-SR5, r1i1p1f1, ssp126, 1.5, 2014, 2033
CMCC-ESM2, r1i1p1f1, ssp126, 1.5, 2022, 2041
CNRM-CM6-1-HR, r1i1p1f2, ssp126, 1.5, 2008, 2027
CNRM-CM6-1, r1i1p1f2, ssp126, 1.5, 2018, 2037
CNRM-ESM2-1, r1i1p1f2, ssp126, 1.5, 2038, 2057
CanESM5-1, r1i1p1f1, ssp126, 1.5, 2001, 2020
CanESM5-CanOE, r1i1p2f1, ssp126, 1.5, 2000, 2019
CanESM5, r1i1p1f1, ssp126, 1.5, 2004, 2023
EC-Earth3-Veg-LR, r1i1p1f1, ssp126, 1.5, 2021, 2040
EC-Earth3-Veg, r1i1p1f1, ssp126, 1.5, 2003, 2022
EC-Earth3, r1i1p1f1, ssp126, 1.5, 2013, 2032
FGOALS-f3-L, r1i1p1f1, ssp126, 1.5, 2011, 2030
FIO-ESM-2-0, r1i1p1f1, ssp126, 1.5, 2007, 2026
GISS-E2-1-G, r1i1p1f2, ssp126, 1.5, 2012, 2031
GISS-E2-1-H, r1i1p1f2, ssp126, 1.5, 2016, 2035
GISS-E2-2-G, r1i1p3f1, ssp126, 1.5, 2039, 2058
HadGEM3-GC31-LL, r1i1p1f3, ssp126, 1.5, 2012, 2031
HadGEM3-GC31-MM, r1i1p1f3, ssp126, 1.5, 2019, 2038
IITM-ESM, r1i1p1f1, ssp126, 1.5, 2036, 2055
INM-CM4-8, r1i1p1f1, ssp126, 1.5, 2041, 2060
INM-CM5-0, r1i1p1f1, ssp126, 1.5, 2027, 2046
IPSL-CM5A2-INCA, r1i1p1f1, ssp126, 1.5, 2004, 2023
IPSL-CM6A-LR, r1i1p1f1, ssp126, 1.5, 2010, 2029
KACE-1-0-G, r1i1p1f1, ssp126, 1.5, 2005, 2024
KIOST-ESM, r1i1p1f1, ssp126, 1.5, 2011, 2030
MCM-UA-1-0, r1i1p1f2, ssp126, 1.5, 2014, 2033
MIROC6, r1i1p1f1, ssp126, 1.5, 2054, 2073
MIROC-ES2L, r1i1p1f2, ssp126, 1.5, 2032, 2051
MPI-ESM1-2-HR, r1i1p1f1, ssp126, 1.5, 2032, 2051
MPI-ESM1-2-LR, r1i1p1f1, ssp126, 1.5, 2033, 2052
MRI-ESM2-0, r1i1p1f1, ssp126, 1.5, 2020, 2039
NESM3, r1i1p1f1, ssp126, 1.5, 2012, 2031
TaiESM1, r1i1p1f1, ssp126, 1.5, 2018, 2037
UKESM1-0-LL, r1i1p1f2, ssp126, 1.5, 2014, 2033
UKESM1-1-LL, r1i1p1f2, ssp126, 1.5, 2011, 2030
ACCESS-CM2, r1i1p1f1, ssp245, 1.5, 2019, 2038
ACCESS-ESM1-5, r1i1p1f1, ssp245, 1.5, 2020, 2039
AWI-CM-1-1-MR, r1i1p1f1, ssp245, 1.5, 2011, 2030
AWI-ESM-1-REcoM, r1i1p1f1, ssp245, 1.5, 2010, 2029
BCC-CSM2-MR, r1i1p1f1, ssp245, 1.5, 2026, 2045
CAMS-CSM1-0, r1i1p1f1, ssp245, 1.5, 2042, 2061
CAS-ESM2-0, r1i1p1f1, ssp245, 1.5, 2030, 2049
CESM2-WACCM, r1i1p1f1, ssp245, 1.5, 2015, 2034
CESM2, r1i1p1f1, ssp245, 1.5, 2017, 2036
CIESM, r1i1p1f1, ssp245, 1.5, 2005, 2024
CMCC-CM2-SR5, r1i1p1f1, ssp245, 1.5, 2016, 2035
CMCC-ESM2, r1i1p1f1, ssp245, 1.5, 2021, 2040
CNRM-CM6-1-HR, r1i1p1f2, ssp245, 1.5, 2010, 2029
CNRM-CM6-1, r1i1p1f2, ssp245, 1.5, 2021, 2040
CNRM-ESM2-1, r1i1p1f2, ssp245, 1.5, 2028, 2047
CanESM5-1, r1i1p1f1, ssp245, 1.5, 2001, 2020
CanESM5-CanOE, r1i1p2f1, ssp245, 1.5, 2000, 2019
CanESM5, r1i1p1f1, ssp245, 1.5, 2004, 2023
EC-Earth3-CC, r1i1p1f1, ssp245, 1.5, 1998, 2017
EC-Earth3-Veg-LR, r1i1p1f1, ssp245, 1.5, 2017, 2036
EC-Earth3-Veg, r1i1p1f1, ssp245, 1.5, 2001, 2020
EC-Earth3, r1i1p1f1, ssp245, 1.5, 2013, 2032
FGOALS-f3-L, r1i1p1f1, ssp245, 1.5, 2012, 2031
FGOALS-g3, r1i1p1f1, ssp245, 1.5, 2022, 2041
FIO-ESM-2-0, r1i1p1f1, ssp245, 1.5, 2008, 2027
GFDL-CM4, r1i1p1f1, ssp245, 1.5, 2022, 2041
GFDL-ESM4, r1i1p1f1, ssp245, 1.5, 2037, 2056
GISS-E2-1-G, r1i1p1f2, ssp245, 1.5, 2012, 2031
GISS-E2-1-H, r1i1p1f2, ssp245, 1.5, 2018, 2037
GISS-E2-2-G, r1i1p3f1, ssp245, 1.5, 2035, 2054
HadGEM3-GC31-LL, r1i1p1f3, ssp245, 1.5, 2010, 2029
IITM-ESM, r1i1p1f1, ssp245, 1.5, 2027, 2046
INM-CM4-8, r1i1p1f1, ssp245, 1.5, 2026, 2045
INM-CM5-0, r1i1p1f1, ssp245, 1.5, 2028, 2047
IPSL-CM6A-LR, r1i1p1f1, ssp245, 1.5, 2009, 2028
KACE-1-0-G, r1i1p1f1, ssp245, 1.5, 2004, 2023
KIOST-ESM, r1i1p1f1, ssp245, 1.5, 2012, 2031
MCM-UA-1-0, r1i1p1f2, ssp245, 1.5, 2014, 2033
MIROC6, r1i1p1f1, ssp245, 1.5, 2037, 2056
MIROC-ES2L, r1i1p1f2, ssp245, 1.5, 2032, 2051
MPI-ESM1-2-HR, r1i1p1f1, ssp245, 1.5, 2028, 2047
MPI-ESM1-2-LR, r1i1p1f1, ssp245, 1.5, 2027, 2046
MRI-ESM2-0, r1i1p1f1, ssp245, 1.5, 2021, 2040
NESM3, r1i1p1f1, ssp245, 1.5, 2015, 2034
NorESM2-LM, r1i1p1f1, ssp245, 1.5, 2046, 2065
NorESM2-MM, r1i1p1f1, ssp245, 1.5, 2037, 2056
TaiESM1, r1i1p1f1, ssp245, 1.5, 2022, 2041
UKESM1-0-LL, r1i1p1f2, ssp245, 1.5, 2014, 2033
ACCESS-CM2, r1i1p1f1, ssp370, 1.5, 2018, 2037
ACCESS-ESM1-5, r1i1p1f1, ssp370, 1.5, 2024, 2043
AWI-CM-1-1-MR, r1i1p1f1, ssp370, 1.5, 2013, 2032
BCC-CSM2-MR, r1i1p1f1, ssp370, 1.5, 2023, 2042
CAMS-CSM1-0, r1i1p1f1, ssp370, 1.5, 2038, 2057
CAS-ESM2-0, r1i1p1f1, ssp370, 1.5, 2031, 2050
CESM2-FV2, r1i2p2f1, ssp370, 1.5, 2015, 2034
CESM2-WACCM, r1i1p1f1, ssp370, 1.5, 2019, 2038
CESM2, r1i1p1f1, ssp370, 1.5, 2016, 2035
CMCC-CM2-SR5, r1i1p1f1, ssp370, 1.5, 2016, 2035
CMCC-ESM2, r1i1p1f1, ssp370, 1.5, 2022, 2041
CNRM-CM6-1-HR, r1i1p1f2, ssp370, 1.5, 2010, 2029
CNRM-CM6-1, r1i1p1f2, ssp370, 1.5, 2023, 2042
CNRM-ESM2-1, r1i1p1f2, ssp370, 1.5, 2027, 2046
CanESM5-1, r1i1p1f1, ssp370, 1.5, 2001, 2020
CanESM5-CanOE, r1i1p2f1, ssp370, 1.5, 1999, 2018
CanESM5, r1i1p1f1, ssp370, 1.5, 2004, 2023
E3SM-1-0, r4i2p2f1, ssp370, 1.5, 2020, 2039
E3SM-2-0, r1i1p1f1, ssp370, 1.5, 2030, 2049
EC-Earth3-AerChem, r1i1p1f1, ssp370, 1.5, 2023, 2042
EC-Earth3-Veg-LR, r1i1p1f1, ssp370, 1.5, 2019, 2038
EC-Earth3-Veg, r1i1p1f1, ssp370, 1.5, 2002, 2021
EC-Earth3, r1i1p1f1, ssp370, 1.5, 2013, 2032
FGOALS-f3-L, r1i1p1f1, ssp370, 1.5, 2012, 2031
FGOALS-g3, r1i1p1f1, ssp370, 1.5, 2018, 2037
GFDL-ESM4, r1i1p1f1, ssp370, 1.5, 2032, 2051
GISS-E2-1-G, r1i1p1f2, ssp370, 1.5, 2012, 2031
GISS-E2-1-H, r1i1p1f2, ssp370, 1.5, 2018, 2037
GISS-E2-2-G, r1i1p3f1, ssp370, 1.5, 2033, 2052
INM-CM4-8, r1i1p1f1, ssp370, 1.5, 2026, 2045
INM-CM5-0, r1i1p1f1, ssp370, 1.5, 2023, 2042
IPSL-CM5A2-INCA, r1i1p1f1, ssp370, 1.5, 2002, 2021
IPSL-CM6A-LR, r1i1p1f1, ssp370, 1.5, 2010, 2029
KACE-1-0-G, r1i1p1f1, ssp370, 1.5, 2005, 2024
MCM-UA-1-0, r1i1p1f2, ssp370, 1.5, 2015, 2034
MIROC6, r1i1p1f1, ssp370, 1.5, 2034, 2053
MIROC-ES2L, r1i1p1f2, ssp370, 1.5, 2030, 2049
MPI-ESM1-2-HR, r1i1p1f1, ssp370, 1.5, 2025, 2044
MPI-ESM1-2-LR, r1i1p1f1, ssp370, 1.5, 2026, 2045
MRI-ESM2-0, r1i1p1f1, ssp370, 1.5, 2022, 2041
NorESM2-LM, r1i1p1f1, ssp370, 1.5, 2042, 2061
NorESM2-MM, r1i1p1f1, ssp370, 1.5, 2037, 2056
TaiESM1, r1i1p1f1, ssp370, 1.5, 2024, 2043
UKESM1-0-LL, r1i1p1f2, ssp370, 1.5, 2013, 2032
UKESM1-1-LL, r1i1p1f2, ssp370, 1.5, 2009, 2028
ACCESS-CM2, r1i1p1f1, ssp585, 1.5, 2016, 2035
ACCESS-ESM1-5, r1i1p1f1, ssp585, 1.5, 2018, 2037
AWI-CM-1-1-MR, r1i1p1f1, ssp585, 1.5, 2010, 2029
AWI-ESM-1-REcoM, r1i1p1f1, ssp585, 1.5, 2009, 2028
BCC-CSM2-MR, r1i1p1f1, ssp585, 1.5, 2021, 2040
CAMS-CSM1-0, r1i1p1f1, ssp585, 1.5, 2035, 2054
CAS-ESM2-0, r1i1p1f1, ssp585, 1.5, 2024, 2043
CESM2-FV2, r1i2p2f1, ssp585, 1.5, 2013, 2032
CESM2-WACCM, r1i1p1f1, ssp585, 1.5, 2011, 2030
CESM2, r1i1p1f1, ssp585, 1.5, 2015, 2034
CIESM, r1i1p1f1, ssp585, 1.5, 2006, 2025
CMCC-CM2-SR5, r1i1p1f1, ssp585, 1.5, 2012, 2031
CMCC-ESM2, r1i1p1f1, ssp585, 1.5, 2020, 2039
CNRM-CM6-1-HR, r1i1p1f2, ssp585, 1.5, 2009, 2028
CNRM-CM6-1, r1i1p1f2, ssp585, 1.5, 2019, 2038
CNRM-ESM2-1, r1i1p1f2, ssp585, 1.5, 2023, 2042
CanESM5-1, r1i1p1f1, ssp585, 1.5, 2002, 2021
CanESM5-CanOE, r1i1p2f1, ssp585, 1.5, 1999, 2018
CanESM5, r1i1p1f1, ssp585, 1.5, 2003, 2022
E3SM-1-0, r1i1p1f1, ssp585, 1.5, 2014, 2033
E3SM-1-1, r1i1p1f1, ssp585, 1.5, 2016, 2035
EC-Earth3-CC, r1i1p1f1, ssp585, 1.5, 1998, 2017
EC-Earth3-Veg-LR, r1i1p1f1, ssp585, 1.5, 2019, 2038
EC-Earth3-Veg, r1i1p1f1, ssp585, 1.5, 2002, 2021
EC-Earth3, r1i1p1f1, ssp585, 1.5, 2015, 2034
FGOALS-f3-L, r1i1p1f1, ssp585, 1.5, 2012, 2031
FGOALS-g3, r1i1p1f1, ssp585, 1.5, 2020, 2039
FIO-ESM-2-0, r1i1p1f1, ssp585, 1.5, 2007, 2026
GFDL-CM4, r1i1p1f1, ssp585, 1.5, 2020, 2039
GFDL-ESM4, r1i1p1f1, ssp585, 1.5, 2030, 2049
GISS-E2-1-G, r1i1p1f2, ssp585, 1.5, 2012, 2031
GISS-E2-1-H, r1i1p1f2, ssp585, 1.5, 2015, 2034
GISS-E2-2-G, r1i1p3f1, ssp585, 1.5, 2029, 2048
HadGEM3-GC31-LL, r1i1p1f3, ssp585, 1.5, 2011, 2030
HadGEM3-GC31-MM, r1i1p1f3, ssp585, 1.5, 2016, 2035
IITM-ESM, r1i1p1f1, ssp585, 1.5, 2026, 2045
INM-CM4-8, r1i1p1f1, ssp585, 1.5, 2021, 2040
INM-CM5-0, r1i1p1f1, ssp585, 1.5, 2021, 2040
IPSL-CM6A-LR, r1i1p1f1, ssp585, 1.5, 2009, 2028
KACE-1-0-G, r1i1p1f1, ssp585, 1.5, 2005, 2024
KIOST-ESM, r1i1p1f1, ssp585, 1.5, 2008, 2027
MCM-UA-1-0, r1i1p1f2, ssp585, 1.5, 2012, 2031
MIROC6, r1i1p1f1, ssp585, 1.5, 2031, 2050
MIROC-ES2L, r1i1p1f2, ssp585, 1.5, 2025, 2044
MPI-ESM1-2-HR, r1i1p1f1, ssp585, 1.5, 2024, 2043
MPI-ESM1-2-LR, r1i1p1f1, ssp585, 1.5, 2025, 2044
MRI-ESM2-0, r1i1p1f1, ssp585, 1.5, 2017, 2036
NESM3, r1i1p1f1, ssp585, 1.5, 2011, 2030
NorESM2-LM, r1i1p1f1, ssp585, 1.5, 2033, 2052
NorESM2-MM, r1i1p1f1, ssp585, 1.5, 2030, 2049
TaiESM1, r1i1p1f1, ssp585, 1.5, 2019, 2038
UKESM1-0-LL, r1i1p1f2, ssp585, 1.5, 2014, 2033
CanESM5-1, r1i1p1f1, ssp119, 2.0, 2013, 2032
CanESM5, r1i1p1f1, ssp119, 2.0, 2015, 2034
EC-Earth3-Veg, r1i1p1f1, ssp119, 2.0, 2020, 2039
EC-Earth3, r4i1p1f1, ssp119, 2.0, 2035, 2054
IPSL-CM6A-LR, r1i1p1f1, ssp119, 2.0, 2028, 2047
UKESM1-0-LL, r1i1p1f2, ssp119, 2.0, 2030, 2049
ACCESS-CM2, r1i1p1f1, ssp126, 2.0, 2033, 2052
ACCESS-ESM1-5, r1i1p1f1, ssp126, 2.0, 2064, 2083
AWI-CM-1-1-MR, r1i1p1f1, ssp126, 2.0, 2041, 2060
AWI-ESM-1-REcoM, r1i1p1f1, ssp126, 2.0, 2037, 2056
CAS-ESM2-0, r1i1p1f1, ssp126, 2.0, 2050, 2069
CESM2-WACCM, r1i1p1f1, ssp126, 2.0, 2029, 2048
CESM2, r1i1p1f1, ssp126, 2.0, 2032, 2051
CIESM, r1i1p1f1, ssp126, 2.0, 2026, 2045
CMCC-CM2-SR5, r1i1p1f1, ssp126, 2.0, 2029, 2048
CMCC-ESM2, r1i1p1f1, ssp126, 2.0, 2033, 2052
CNRM-CM6-1-HR, r1i1p1f2, ssp126, 2.0, 2021, 2040
CNRM-CM6-1, r1i1p1f2, ssp126, 2.0, 2050, 2069
CanESM5-1, r1i1p1f1, ssp126, 2.0, 2014, 2033
CanESM5-CanOE, r1i1p2f1, ssp126, 2.0, 2011, 2030
CanESM5, r1i1p1f1, ssp126, 2.0, 2017, 2036
EC-Earth3-Veg, r1i1p1f1, ssp126, 2.0, 2020, 2039
EC-Earth3, r1i1p1f1, ssp126, 2.0, 2034, 2053
FGOALS-f3-L, r1i1p1f1, ssp126, 2.0, 2047, 2066
FIO-ESM-2-0, r1i1p1f1, ssp126, 2.0, 2025, 2044
GISS-E2-1-G, r1i1p1f2, ssp126, 2.0, 2021, 2040
GISS-E2-1-H, r1i1p1f2, ssp126, 2.0, 2034, 2053
HadGEM3-GC31-LL, r1i1p1f3, ssp126, 2.0, 2028, 2047
HadGEM3-GC31-MM, r1i1p1f3, ssp126, 2.0, 2031, 2050
IPSL-CM5A2-INCA, r1i1p1f1, ssp126, 2.0, 2021, 2040
IPSL-CM6A-LR, r1i1p1f1, ssp126, 2.0, 2029, 2048
KACE-1-0-G, r1i1p1f1, ssp126, 2.0, 2015, 2034
MCM-UA-1-0, r1i1p1f2, ssp126, 2.0, 2053, 2072
NESM3, r1i1p1f1, ssp126, 2.0, 2040, 2059
TaiESM1, r1i1p1f1, ssp126, 2.0, 2031, 2050
UKESM1-0-LL, r1i1p1f2, ssp126, 2.0, 2027, 2046
UKESM1-1-LL, r1i1p1f2, ssp126, 2.0, 2023, 2042
ACCESS-CM2, r1i1p1f1, ssp245, 2.0, 2031, 2050
ACCESS-ESM1-5, r1i1p1f1, ssp245, 2.0, 2036, 2055
AWI-CM-1-1-MR, r1i1p1f1, ssp245, 2.0, 2030, 2049
AWI-ESM-1-REcoM, r1i1p1f1, ssp245, 2.0, 2030, 2049
BCC-CSM2-MR, r1i1p1f1, ssp245, 2.0, 2048, 2067
CAS-ESM2-0, r1i1p1f1, ssp245, 2.0, 2043, 2062
CESM2-WACCM, r1i1p1f1, ssp245, 2.0, 2030, 2049
CESM2, r1i1p1f1, ssp245, 2.0, 2032, 2051
CIESM, r1i1p1f1, ssp245, 2.0, 2016, 2035
CMCC-CM2-SR5, r1i1p1f1, ssp245, 2.0, 2029, 2048
CMCC-ESM2, r1i1p1f1, ssp245, 2.0, 2031, 2050
CNRM-CM6-1-HR, r1i1p1f2, ssp245, 2.0, 2024, 2043
CNRM-CM6-1, r1i1p1f2, ssp245, 2.0, 2039, 2058
CNRM-ESM2-1, r1i1p1f2, ssp245, 2.0, 2046, 2065
CanESM5-1, r1i1p1f1, ssp245, 2.0, 2013, 2032
CanESM5-CanOE, r1i1p2f1, ssp245, 2.0, 2011, 2030
CanESM5, r1i1p1f1, ssp245, 2.0, 2015, 2034
EC-Earth3-CC, r1i1p1f1, ssp245, 2.0, 2026, 2045
EC-Earth3-Veg-LR, r1i1p1f1, ssp245, 2.0, 2040, 2059
EC-Earth3-Veg, r1i1p1f1, ssp245, 2.0, 2024, 2043
EC-Earth3, r1i1p1f1, ssp245, 2.0, 2035, 2054
FGOALS-f3-L, r1i1p1f1, ssp245, 2.0, 2031, 2050
FGOALS-g3, r1i1p1f1, ssp245, 2.0, 2056, 2075
FIO-ESM-2-0, r1i1p1f1, ssp245, 2.0, 2023, 2042
GFDL-CM4, r1i1p1f1, ssp245, 2.0, 2040, 2059
GFDL-ESM4, r1i1p1f1, ssp245, 2.0, 2064, 2083
GISS-E2-1-G, r1i1p1f2, ssp245, 2.0, 2022, 2041
GISS-E2-1-H, r1i1p1f2, ssp245, 2.0, 2032, 2051
GISS-E2-2-G, r1i1p3f1, ssp245, 2.0, 2054, 2073
HadGEM3-GC31-LL, r1i1p1f3, ssp245, 2.0, 2024, 2043
IITM-ESM, r1i1p1f1, ssp245, 2.0, 2052, 2071
INM-CM4-8, r1i1p1f1, ssp245, 2.0, 2054, 2073
INM-CM5-0, r1i1p1f1, ssp245, 2.0, 2063, 2082
IPSL-CM6A-LR, r1i1p1f1, ssp245, 2.0, 2024, 2043
KACE-1-0-G, r1i1p1f1, ssp245, 2.0, 2014, 2033
KIOST-ESM, r1i1p1f1, ssp245, 2.0, 2031, 2050
MCM-UA-1-0, r1i1p1f2, ssp245, 2.0, 2037, 2056
MIROC6, r1i1p1f1, ssp245, 2.0, 2064, 2083
MIROC-ES2L, r1i1p1f2, ssp245, 2.0, 2054, 2073
MPI-ESM1-2-HR, r1i1p1f1, ssp245, 2.0, 2054, 2073
MPI-ESM1-2-LR, r1i1p1f1, ssp245, 2.0, 2048, 2067
MRI-ESM2-0, r1i1p1f1, ssp245, 2.0, 2040, 2059
NESM3, r1i1p1f1, ssp245, 2.0, 2033, 2052
NorESM2-LM, r1i1p1f1, ssp245, 2.0, 2076, 2095
NorESM2-MM, r1i1p1f1, ssp245, 2.0, 2069, 2088
TaiESM1, r1i1p1f1, ssp245, 2.0, 2034, 2053
UKESM1-0-LL, r1i1p1f2, ssp245, 2.0, 2025, 2044
ACCESS-CM2, r1i1p1f1, ssp370, 2.0, 2030, 2049
ACCESS-ESM1-5, r1i1p1f1, ssp370, 2.0, 2039, 2058
AWI-CM-1-1-MR, r1i1p1f1, ssp370, 2.0, 2028, 2047
BCC-CSM2-MR, r1i1p1f1, ssp370, 2.0, 2037, 2056
CAMS-CSM1-0, r1i1p1f1, ssp370, 2.0, 2056, 2075
CAS-ESM2-0, r1i1p1f1, ssp370, 2.0, 2043, 2062
CESM2-FV2, r1i2p2f1, ssp370, 2.0, 2029, 2048
CESM2-WACCM, r1i1p1f1, ssp370, 2.0, 2032, 2051
CESM2, r1i1p1f1, ssp370, 2.0, 2032, 2051
CMCC-CM2-SR5, r1i1p1f1, ssp370, 2.0, 2030, 2049
CMCC-ESM2, r1i1p1f1, ssp370, 2.0, 2032, 2051
CNRM-CM6-1-HR, r1i1p1f2, ssp370, 2.0, 2023, 2042
CNRM-CM6-1, r1i1p1f2, ssp370, 2.0, 2036, 2055
CNRM-ESM2-1, r1i1p1f2, ssp370, 2.0, 2043, 2062
CanESM5-1, r1i1p1f1, ssp370, 2.0, 2013, 2032
CanESM5-CanOE, r1i1p2f1, ssp370, 2.0, 2010, 2029
CanESM5, r1i1p1f1, ssp370, 2.0, 2014, 2033
E3SM-1-0, r4i2p2f1, ssp370, 2.0, 2030, 2049
E3SM-2-0, r1i1p1f1, ssp370, 2.0, 2041, 2060
EC-Earth3-AerChem, r1i1p1f1, ssp370, 2.0, 2038, 2057
EC-Earth3-Veg-LR, r1i1p1f1, ssp370, 2.0, 2036, 2055
EC-Earth3-Veg, r1i1p1f1, ssp370, 2.0, 2023, 2042
EC-Earth3, r1i1p1f1, ssp370, 2.0, 2029, 2048
FGOALS-f3-L, r1i1p1f1, ssp370, 2.0, 2027, 2046
FGOALS-g3, r1i1p1f1, ssp370, 2.0, 2037, 2056
GFDL-ESM4, r1i1p1f1, ssp370, 2.0, 2048, 2067
GISS-E2-1-G, r1i1p1f2, ssp370, 2.0, 2024, 2043
GISS-E2-1-H, r1i1p1f2, ssp370, 2.0, 2031, 2050
GISS-E2-2-G, r1i1p3f1, ssp370, 2.0, 2045, 2064
INM-CM4-8, r1i1p1f1, ssp370, 2.0, 2043, 2062
INM-CM5-0, r1i1p1f1, ssp370, 2.0, 2041, 2060
IPSL-CM5A2-INCA, r1i1p1f1, ssp370, 2.0, 2021, 2040
