# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:06:21
# reference years: 1861 to 1900
model, ensemble, exp, warming_level, start_year, end_year
HadGEM2-CC, r1i1p1, rcp85, 4.0, 2064, 2083
HadGEM2-ES, r1i1p1, rcp85, 4.0, 2063, 2082
IPSL-CM5A-LR, r1i1p1, rcp85, 4.0, 2056, 2075
IPSL-CM5A-MR, r1i1p1, rcp85, 4.0, 2058, 2077
IPSL-CM5B-LR, r1i1p1, rcp85, 4.0, 2076, 2095
MPI-ESM-LR, r1i1p1, rcp85, 4.0, 2072, 2091
MPI-ESM-MR, r1i1p1, rcp85, 4.0, 2073, 2092
bcc-csm1-1-m, r1i1p1, rcp85, 4.0, 2077, 2096
bcc-csm1-1, r1i1p1, rcp85, 4.0, 2075, 2094
BNU-ESM, r1i1p1, rcp26, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp26, 0.61, 1969, 1988
CESM1-CAM5, r1i1p1, rcp26, 0.61, 1990, 2009
CNRM-CM5, r1i1p1, rcp26, 0.61, 1986, 2005
CSIRO-Mk3-6-0, r1i1p1, rcp26, 0.61, 1993, 2012
CanESM2, r1i1p1, rcp26, 0.61, 1980, 1999
EC-EARTH, r8i1p1, rcp26, 0.61, 1968, 1987
FGOALS-g2, r1i1p1, rcp26, 0.61, 1987, 2006
FIO-ESM, r1i1p1, rcp26, 0.61, 1976, 1995
GFDL-CM3, r1i1p1, rcp26, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp26, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp26, 0.61, 1985, 2004
GISS-E2-H, r1i1p1, rcp26, 0.61, 1970, 1989
GISS-E2-R, r1i1p1, rcp26, 0.61, 1988, 2007
HadGEM2-AO, r1i1p1, rcp26, 0.61, 1987, 2006
HadGEM2-ES, r1i1p1, rcp26, 0.61, 1992, 2011
IPSL-CM5A-LR, r1i1p1, rcp26, 0.61, 1971, 1990
IPSL-CM5A-MR, r1i1p1, rcp26, 0.61, 1977, 1996
MIROC5, r1i1p1, rcp26, 0.61, 1991, 2010
MPI-ESM-LR, r1i1p1, rcp26, 0.61, 1970, 1989
MPI-ESM-MR, r1i1p1, rcp26, 0.61, 1977, 1996
MRI-CGCM3, r1i1p1, rcp26, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp26, 0.61, 1989, 2008
NorESM1-M, r1i1p1, rcp26, 0.61, 1990, 2009
bcc-csm1-1-m, r1i1p1, rcp26, 0.61, 1976, 1995
bcc-csm1-1, r1i1p1, rcp26, 0.61, 1975, 1994
ACCESS1-0, r1i1p1, rcp45, 0.61, 1988, 2007
ACCESS1-3, r1i1p1, rcp45, 0.61, 1994, 2013
BNU-ESM, r1i1p1, rcp45, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp45, 0.61, 1969, 1988
CESM1-BGC, r1i1p1, rcp45, 0.61, 1972, 1991
CESM1-CAM5, r1i1p1, rcp45, 0.61, 1990, 2009
CMCC-CMS, r1i1p1, rcp45, 0.61, 1994, 2013
CMCC-CM, r1i1p1, rcp45, 0.61, 1987, 2006
CNRM-CM5, r1i1p1, rcp45, 0.61, 1986, 2005
CSIRO-Mk3-6-0, r1i1p1, rcp45, 0.61, 1993, 2012
CSIRO-Mk3L-1-2, r1i2p1, rcp45, 0.61, 1989, 2008
CanESM2, r1i1p1, rcp45, 0.61, 1980, 1999
EC-EARTH, r1i1p1, rcp45, 0.61, 1971, 1990
FGOALS-g2, r1i1p1, rcp45, 0.61, 1987, 2006
FIO-ESM, r1i1p1, rcp45, 0.61, 1976, 1995
GFDL-CM3, r1i1p1, rcp45, 0.61, 1993, 2012
GFDL-ESM2G, r1i1p1, rcp45, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp45, 0.61, 1985, 2004
GISS-E2-H-CC, r1i1p1, rcp45, 0.61, 1968, 1987
GISS-E2-H, r1i1p1, rcp45, 0.61, 1970, 1989
GISS-E2-R-CC, r1i1p1, rcp45, 0.61, 1983, 2002
GISS-E2-R, r1i1p1, rcp45, 0.61, 1988, 2007
HadGEM2-AO, r1i1p1, rcp45, 0.61, 1987, 2006
HadGEM2-CC, r1i1p1, rcp45, 0.61, 2001, 2020
HadGEM2-ES, r1i1p1, rcp45, 0.61, 1992, 2011
IPSL-CM5A-LR, r1i1p1, rcp45, 0.61, 1971, 1990
IPSL-CM5A-MR, r1i1p1, rcp45, 0.61, 1977, 1996
IPSL-CM5B-LR, r1i1p1, rcp45, 0.61, 1967, 1986
MIROC5, r1i1p1, rcp45, 0.61, 1991, 2010
MPI-ESM-LR, r1i1p1, rcp45, 0.61, 1970, 1989
MPI-ESM-MR, r1i1p1, rcp45, 0.61, 1977, 1996
MRI-CGCM3, r1i1p1, rcp45, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp45, 0.61, 1989, 2008
NorESM1-M, r1i1p1, rcp45, 0.61, 1992, 2011
bcc-csm1-1-m, r1i1p1, rcp45, 0.61, 1976, 1995
bcc-csm1-1, r1i1p1, rcp45, 0.61, 1975, 1994
inmcm4, r1i1p1, rcp45, 0.61, 1989, 2008
CCSM4, r1i1p1, rcp60, 0.61, 1969, 1988
CESM1-CAM5, r1i1p1, rcp60, 0.61, 1990, 2009
CSIRO-Mk3-6-0, r1i1p1, rcp60, 0.61, 1993, 2012
FIO-ESM, r1i1p1, rcp60, 0.61, 1976, 1995
GFDL-CM3, r1i1p1, rcp60, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp60, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp60, 0.61, 1985, 2004
GISS-E2-H, r1i1p1, rcp60, 0.61, 1970, 1989
GISS-E2-R, r1i1p1, rcp60, 0.61, 1988, 2007
HadGEM2-AO, r1i1p1, rcp60, 0.61, 1987, 2006
HadGEM2-ES, r1i1p1, rcp60, 0.61, 1992, 2011
IPSL-CM5A-LR, r1i1p1, rcp60, 0.61, 1971, 1990
IPSL-CM5A-MR, r1i1p1, rcp60, 0.61, 1977, 1996
MIROC5, r1i1p1, rcp60, 0.61, 1991, 2010
MRI-CGCM3, r1i1p1, rcp60, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp60, 0.61, 1989, 2008
NorESM1-M, r1i1p1, rcp60, 0.61, 1990, 2009
bcc-csm1-1-m, r1i1p1, rcp60, 0.61, 1976, 1995
bcc-csm1-1, r1i1p1, rcp60, 0.61, 1975, 1994
ACCESS1-0, r1i1p1, rcp85, 0.61, 1988, 2007
ACCESS1-3, r1i1p1, rcp85, 0.61, 1994, 2013
BNU-ESM, r1i1p1, rcp85, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp85, 0.61, 1969, 1988
CESM1-BGC, r1i1p1, rcp85, 0.61, 1972, 1991
CESM1-CAM5, r1i1p1, rcp85, 0.61, 1990, 2009
CMCC-CESM, r1i1p1, rcp85, 0.61, 1999, 2018
CMCC-CMS, r1i1p1, rcp85, 0.61, 1992, 2011
CMCC-CM, r1i1p1, rcp85, 0.61, 1987, 2006
CNRM-CM5, r1i1p1, rcp85, 0.61, 1986, 2005
CSIRO-Mk3-6-0, r1i1p1, rcp85, 0.61, 1993, 2012
CanESM2, r1i1p1, rcp85, 0.61, 1980, 1999
EC-EARTH, r1i1p1, rcp85, 0.61, 1971, 1990
FGOALS-g2, r1i1p1, rcp85, 0.61, 1987, 2006
FGOALS-s2, r3i1p1, rcp85, 0.61, 1954, 1973
FIO-ESM, r1i1p1, rcp85, 0.61, 1976, 1995
GFDL-CM3, r1i1p1, rcp85, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp85, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp85, 0.61, 1985, 2004
GISS-E2-H-CC, r1i1p1, rcp85, 0.61, 1968, 1987
GISS-E2-H, r1i1p1, rcp85, 0.61, 1970, 1989
GISS-E2-R-CC, r1i1p1, rcp85, 0.61, 1983, 2002
GISS-E2-R, r1i1p1, rcp85, 0.61, 1988, 2007
HadGEM2-AO, r1i1p1, rcp85, 0.61, 1987, 2006
HadGEM2-CC, r1i1p1, rcp85, 0.61, 1999, 2018
HadGEM2-ES, r1i1p1, rcp85, 0.61, 1992, 2011
IPSL-CM5A-LR, r1i1p1, rcp85, 0.61, 1971, 1990
IPSL-CM5A-MR, r1i1p1, rcp85, 0.61, 1977, 1996
IPSL-CM5B-LR, r1i1p1, rcp85, 0.61, 1967, 1986
MIROC5, r1i1p1, rcp85, 0.61, 1991, 2010
MPI-ESM-LR, r1i1p1, rcp85, 0.61, 1970, 1989
MPI-ESM-MR, r1i1p1, rcp85, 0.61, 1977, 1996
MRI-CGCM3, r1i1p1, rcp85, 0.61, 2000, 2019
MRI-ESM1, r1i1p1, rcp85, 0.61, 1992, 2011
NorESM1-ME, r1i1p1, rcp85, 0.61, 1989, 2008
NorESM1-M, r1i1p1, rcp85, 0.61, 1991, 2010
bcc-csm1-1-m, r1i1p1, rcp85, 0.61, 1976, 1995
bcc-csm1-1, r1i1p1, rcp85, 0.61, 1975, 1994
inmcm4, r1i1p1, rcp85, 0.61, 1989, 2008
